sales_id,month_name,month,quarter,year,is_weekend,gender,customer_country,customer_state,customer_city,category,brand,product_name,region,store_country,store_city,quantity_sold,unit_price,discount,total_amount
4229,November,11,4,2024,0,M,Wallis and Futuna,Arizona,Port Cassandraville,Home & Kitchen,BrandA,Race Across,Central,Sudan,Whitneyborough,3,12.34,28.5,8.52
4230,May,5,2,2024,1,M,Zambia,North Carolina,Angelamouth,Home & Kitchen,BrandB,Final Decide,Central,United Kingdom,Michaelfort,4,209.32,12.01,825.27
4231,August,8,3,2024,0,F,Georgia,Iowa,North Adam,Toys,BrandA,Special My,Central,Botswana,Bowersland,8,365.82,8.46,2918.1
4232,October,10,4,2024,1,M,Gambia,Alaska,Ryanstad,Toys,BrandE,Drop Watch,Central,Sudan,Whitneyborough,6,248.95,32.96,1460.74
4233,January,1,1,2024,1,M,Myanmar,South Dakota,Thomasstad,Home & Kitchen,BrandD,Simple Leave,West,Samoa,Prestonmouth,5,24.46,34.24,88.06
4234,March,3,1,2025,0,M,Brazil,Virginia,Melissaton,Sports,BrandA,Your Million,Central,Bangladesh,Perezview,6,839.55,45.53,4991.77
4235,October,10,4,2025,0,F,Bhutan,New Jersey,Lake Lindamouth,Books,BrandB,Suggest Long,West,Indonesia,Ramirezfurt,1,659.83,36.56,623.27
4236,December,12,4,2024,0,F,Burundi,Pennsylvania,Coryville,Clothing,BrandC,Catch No,Central,Sudan,Whitneyborough,9,373.56,30.55,3331.49
4237,April,4,2,2025,0,F,Tuvalu,West Virginia,Lake Frederick,Clothing,BrandD,Our Raise,East,Bhutan,Daytown,7,118.04,33.03,793.25
4238,September,9,3,2025,0,M,Bolivia,West Virginia,Robintown,Home & Kitchen,BrandD,Treatment Any,North,El Salvador,Toddchester,4,452.74,29.87,1781.09
4239,July,7,3,2025,0,M,Falkland Islands (Malvinas),New Hampshire,New Chase,Books,BrandA,Before Nearly,West,Congo,Gibsonhaven,1,944.08,12.14,931.94
4240,February,2,1,2025,0,F,Canada,Pennsylvania,Barryview,Books,BrandD,Bag Blood,East,Bhutan,Daytown,7,184.46,47.25,1243.97
4241,March,3,1,2025,0,F,Guernsey,Rhode Island,West Luke,Clothing,BrandA,Huge Change,South,Jamaica,Deleonmouth,7,241.01,15.57,1671.5
4242,April,4,2,2024,1,M,Angola,Texas,Stevenstad,Clothing,BrandA,Medical Produce,Central,Sudan,Whitneyborough,5,780.19,13.14,3887.81
4243,June,6,2,2024,0,F,Peru,Louisiana,East Nathanside,Books,BrandC,Least Detail,West,Nauru,South Spencershire,9,81.67,40.67,694.36
4244,January,1,1,2024,0,F,Bouvet Island (Bouvetoya),New Jersey,North Kimberly,Sports,BrandD,Consumer Blue,West,Bolivia,Port Matthewhaven,2,648.95,33.74,1264.16
4245,February,2,1,2025,0,M,Kazakhstan,Connecticut,Bakerstad,Electronics,BrandA,Big Include,Central,Christmas Island,New Paultown,6,376.65,47.98,2211.92
4246,August,8,3,2024,1,M,Tokelau,Washington,Lake Richardfort,Home & Kitchen,BrandB,Read Near,Central,Christmas Island,New Paultown,3,815.94,45.26,2402.56
4247,December,12,4,2024,0,F,Kiribati,Oregon,Harrisonshire,Home & Kitchen,BrandB,Hundred Involve,West,Congo,Gibsonhaven,9,374.51,29.2,3341.39
4248,June,6,2,2025,0,F,Bosnia and Herzegovina,Connecticut,South Sandra,Sports,BrandD,Bring Prove,North,Montenegro,Tylerhaven,2,540.82,21.36,1060.28
4249,April,4,2,2025,1,F,Fiji,Pennsylvania,Elizabethstad,Clothing,BrandA,Over Raise,South,Tuvalu,Port Tinaland,9,441.65,20.42,3954.43
4250,January,1,1,2024,0,M,India,South Carolina,West Pam,Electronics,BrandE,Matter Whatever,East,Palestinian Territory,Nguyenside,5,363.65,45.79,1772.46
4251,March,3,1,2025,0,F,San Marino,Wisconsin,Stewartside,Clothing,BrandC,Find Page,Central,United Kingdom,Michaelfort,5,84.88,1.31,423.09
4252,April,4,2,2025,0,F,Iraq,Georgia,Bennettchester,Toys,BrandC,Throughout So,South,Fiji,Angelaton,9,307.66,35.07,2733.87
4253,May,5,2,2025,0,M,Antigua and Barbuda,Kentucky,South Megan,Clothing,BrandB,Evidence Decide,West,Nauru,South Spencershire,2,220.55,47.75,393.35
4254,December,12,4,2024,0,M,Somalia,South Dakota,Hernandezchester,Clothing,BrandD,Cell Last,Central,Norway,East Jessica,10,580.01,1.08,5799.02
4255,August,8,3,2024,1,F,Uganda,Texas,North Victor,Clothing,BrandD,Response Team,West,Indonesia,Ramirezfurt,9,240.24,41.81,2120.35
4256,November,11,4,2024,1,F,Hong Kong,Louisiana,Port Michael,Sports,BrandC,Special Stage,Central,Malawi,Lake Hollyside,8,353.23,40.3,2785.54
4257,June,6,2,2024,0,F,Rwanda,Colorado,New Evanstad,Home & Kitchen,BrandA,Than Development,West,Venezuela,Lake Sethfurt,5,925.68,25.37,4603.03
4258,March,3,1,2025,0,F,Panama,Kansas,Lake Vanessafort,Books,BrandA,Stock Usually,West,Nicaragua,South Brianhaven,10,739.58,22.49,7373.31
4259,May,5,2,2024,0,F,Swaziland,Alabama,New Danielle,Toys,BrandE,Direction Marriage,South,Jamaica,Deleonmouth,6,367.92,48.09,2159.43
4260,August,8,3,2025,0,F,United Kingdom,Virginia,Allenport,Books,BrandE,Although Cultural,East,Taiwan,North Tyler,7,832.25,2.81,5822.94
4261,October,10,4,2024,0,F,New Zealand,Alaska,Gordonmouth,Toys,BrandA,Attention Test,East,Montenegro,Port Kevinberg,4,344.82,25.54,1353.74
4262,February,2,1,2025,1,F,Turkmenistan,Missouri,South Nancy,Clothing,BrandD,Great Identify,West,Samoa,Prestonmouth,6,515.69,41.68,3052.46
4263,September,9,3,2025,1,M,Turks and Caicos Islands,Georgia,West Antonio,Books,BrandA,Attack College,South,Cocos (Keeling) Islands,Brooksville,1,525.89,27.42,498.47
4264,April,4,2,2024,0,M,Fiji,South Dakota,North Franceschester,Clothing,BrandE,Develop List,East,Aruba,North Matthew,10,352.49,30.88,3494.02
4265,July,7,3,2025,0,F,Antarctica (the territory South of 60 deg S),New York,Nicholasside,Books,BrandE,Voice Eye,Central,Bulgaria,New Melissa,5,798.92,3.88,3990.72
4266,January,1,1,2025,0,F,Kenya,New Hampshire,South Anthonymouth,Sports,BrandA,Also Audience,East,Palestinian Territory,Nguyenside,3,363.95,44.81,1047.04
4267,May,5,2,2025,0,M,Zimbabwe,North Carolina,West Shannontown,Electronics,BrandC,Cost Trip,Central,Christmas Island,New Paultown,7,789.17,13.85,5510.34
4268,March,3,1,2024,0,M,Kuwait,Montana,Zacharyshire,Clothing,BrandB,Interest That,South,United States Virgin Islands,South Ryan,10,280.01,17.21,2782.89
4269,March,3,1,2025,1,M,Fiji,South Dakota,North Franceschester,Books,BrandA,Cost Include,West,Nicaragua,South Brianhaven,8,164.41,29.37,1285.91
4270,July,7,3,2024,0,F,Hungary,Wisconsin,Mosesfort,Toys,BrandC,Discuss Field,South,Barbados,Aprilhaven,2,570.59,43.97,1097.21
4271,March,3,1,2024,0,M,Lithuania,Texas,Yutown,Sports,BrandC,All Mrs,West,Benin,Lopezchester,8,558.16,29.89,4435.39
4272,September,9,3,2024,0,F,Grenada,Illinois,Heidifurt,Sports,BrandA,Successful Use,Central,Guadeloupe,Lake Matthewton,10,397.3,17.7,3955.3
4273,November,11,4,2023,0,F,Finland,Oklahoma,North Karachester,Sports,BrandA,Rich Born,Central,Egypt,South Kyle,8,855.4,43.02,6800.18
4274,October,10,4,2024,0,F,Norway,Nevada,Wheelerhaven,Clothing,BrandB,Forget Make,Central,Bulgaria,New Melissa,6,176.56,10.26,1049.1
4275,March,3,1,2025,0,F,Jamaica,Minnesota,Cunninghamside,Home & Kitchen,BrandE,Discover Buy,East,Switzerland,Charleneshire,5,961.66,9.32,4798.98
4276,May,5,2,2024,0,F,Eritrea,Wyoming,Lorihaven,Clothing,BrandA,Find To,Central,Botswana,Bowersland,2,70.38,45.45,95.31
4277,December,12,4,2023,0,M,French Guiana,West Virginia,South Jeffrey,Electronics,BrandD,Eight Trade,West,Benin,Lopezchester,9,915.69,48.36,8192.85
4278,August,8,3,2025,0,M,Bulgaria,Pennsylvania,Jamesshire,Toys,BrandE,Serve Situation,Central,Christmas Island,New Paultown,6,938.93,48.82,5584.76
4279,July,7,3,2025,0,F,South Georgia and the South Sandwich Islands,Arizona,Terrellside,Clothing,BrandC,Long Significant,West,Congo,Gibsonhaven,6,318.4,2.34,1908.06
4280,April,4,2,2025,0,M,Brunei Darussalam,Oregon,Lake Jeffrey,Toys,BrandD,Treatment Soldier,Central,Cuba,Barnettfort,7,667.84,19.95,4654.93
4281,February,2,1,2025,0,F,Egypt,Washington,Alyssamouth,Sports,BrandC,Bad Race,West,Congo,Gibsonhaven,7,522.3,48.58,3607.52
4282,December,12,4,2024,1,F,Northern Mariana Islands,Kansas,Nealchester,Home & Kitchen,BrandC,Group Order,East,Hong Kong,East Ariel,2,242.6,15.77,469.43
4283,September,9,3,2025,0,M,Mauritius,New York,New Gregorybury,Electronics,BrandE,Mind Later,Central,Bulgaria,New Melissa,10,14.74,6.49,140.91
4284,September,9,3,2024,0,F,Canada,Pennsylvania,Barryview,Electronics,BrandB,Beat Summer,South,Barbados,Aprilhaven,4,210.82,9.14,834.14
4285,November,11,4,2024,1,F,New Caledonia,North Dakota,Waltersfort,Toys,BrandD,Half Example,South,Nauru,Port Shelley,8,987.54,30.25,7870.07
4286,September,9,3,2024,0,M,Guinea-Bissau,Montana,Janiceton,Toys,BrandE,Relationship Air,South,Nauru,Port Shelley,3,600.46,47.83,1753.55
4287,May,5,2,2025,1,F,Guernsey,Rhode Island,West Luke,Sports,BrandA,Your Million,Central,Ukraine,Clarkshire,3,925.98,7.39,2770.55
4288,August,8,3,2025,1,F,Greece,Kentucky,Swansontown,Electronics,BrandE,Dinner Board,North,Montenegro,Tylerhaven,5,870.62,21.07,4332.03
4289,September,9,3,2025,0,M,Lithuania,Texas,Yutown,Sports,BrandD,Bring Prove,North,New Caledonia,Jeffreyberg,3,959.92,31.17,2848.59
4290,September,9,3,2025,1,M,Serbia,New York,Apriltown,Clothing,BrandB,Forget Make,Central,United Kingdom,Michaelfort,8,825.89,23.46,6583.66
4291,October,10,4,2025,1,M,Nepal,Missouri,North Jasmineland,Home & Kitchen,BrandD,Class None,East,Palestinian Territory,Nguyenside,9,473.74,4.75,4258.91
4292,August,8,3,2025,0,M,Liechtenstein,Colorado,Delacruzport,Home & Kitchen,BrandB,Factor Ago,East,Finland,North Stacyport,8,184.29,11.12,1463.2
4293,October,10,4,2024,1,M,Grenada,Indiana,Mistybury,Electronics,BrandD,Eight Trade,Central,Sudan,Whitneyborough,8,882.48,26.94,7032.9
4294,April,4,2,2024,0,M,Tunisia,New Hampshire,Lake Timothy,Toys,BrandE,Air War,Central,British Virgin Islands,Guerraside,1,178.68,48.84,129.84
4295,August,8,3,2024,1,F,Guatemala,Alaska,South Stacyborough,Home & Kitchen,BrandD,Tend Environmental,West,Nauru,South Spencershire,9,451.64,29.43,4035.33
4296,November,11,4,2024,1,F,Ghana,Arizona,Miguelburgh,Electronics,BrandC,Break Visit,East,Montenegro,Port Kevinberg,9,120.64,37.15,1048.61
4297,March,3,1,2024,1,F,Falkland Islands (Malvinas),New York,Silvaland,Home & Kitchen,BrandB,Chance Throw,Central,Cuba,Barnettfort,4,418.64,12.99,1661.57
4298,May,5,2,2025,0,M,Norfolk Island,Montana,New Jessicamouth,Books,BrandB,Possible Another,West,Samoa,Prestonmouth,6,226.52,18.98,1340.14
4299,July,7,3,2024,0,F,Georgia,Iowa,North Adam,Books,BrandC,Bring Resource,West,Botswana,Kimberlyshire,7,754.12,20.59,5258.25
4300,October,10,4,2024,0,F,Bangladesh,Alabama,New Andre,Home & Kitchen,BrandE,There Last,South,Venezuela,Jonathontown,6,894.66,38.71,5329.25
4301,December,12,4,2023,0,F,Saint Helena,Illinois,Wilsonborough,Sports,BrandD,Must Factor,Central,Bangladesh,Perezview,2,888.48,31.27,1745.69
4302,June,6,2,2024,1,F,Greece,Georgia,Bryanhaven,Books,BrandB,Even Behavior,North,New Caledonia,Jeffreyberg,6,422.42,7.76,2526.76
4303,July,7,3,2025,0,M,Jersey,North Dakota,Kristihaven,Toys,BrandE,List World,East,Finland,North Stacyport,3,307.43,7.02,915.27
4304,July,7,3,2024,1,F,Sudan,Wisconsin,Dicksonshire,Toys,BrandE,Position Force,Central,British Virgin Islands,Guerraside,1,730.93,33.08,697.85
4305,March,3,1,2025,1,M,Burkina Faso,North Dakota,New Courtney,Home & Kitchen,BrandD,Hot Save,West,Nicaragua,South Brianhaven,7,95.99,3.0,668.93
4306,June,6,2,2025,0,F,Estonia,Texas,New Darlene,Toys,BrandC,Admit Car,South,United States Virgin Islands,South Ryan,10,295.28,4.21,2948.59
4307,February,2,1,2025,0,M,Montenegro,Alabama,Yatesshire,Books,BrandC,Turn World,North,New Caledonia,Jeffreyberg,8,219.65,40.22,1716.98
4308,June,6,2,2025,1,M,Mongolia,South Carolina,Richardsview,Home & Kitchen,BrandB,Big Garden,Central,British Virgin Islands,Guerraside,6,577.58,22.91,3442.57
4309,January,1,1,2025,0,F,Saint Martin,Virginia,Andersonview,Home & Kitchen,BrandB,Final Decide,South,Panama,Lake Johnhaven,9,782.15,34.36,7004.99
4310,July,7,3,2025,0,F,Fiji,Minnesota,Rowlandside,Sports,BrandB,Teach Television,South,Tuvalu,Port Tinaland,2,894.88,45.06,1744.7
4311,February,2,1,2024,0,F,Guatemala,Alaska,South Stacyborough,Clothing,BrandE,Mind Other,East,Montenegro,Port Kevinberg,7,347.8,16.61,2417.99
4312,May,5,2,2024,1,F,Australia,Utah,Port Bobbyhaven,Sports,BrandD,Consumer Blue,North,Trinidad and Tobago,Hawkinsfurt,3,678.96,6.64,2030.24
4313,February,2,1,2024,0,M,Brazil,Missouri,Markport,Sports,BrandE,Pretty Prove,West,Congo,Gibsonhaven,9,351.54,23.23,3140.63
4314,May,5,2,2025,0,F,Qatar,Montana,Barnettport,Clothing,BrandA,Room Leg,Central,Bulgaria,New Melissa,6,199.62,9.28,1188.44
4315,December,12,4,2024,1,M,Norway,Vermont,New Felicia,Home & Kitchen,BrandA,Make System,West,Nicaragua,South Brianhaven,7,721.51,28.61,5021.96
4316,October,10,4,2024,0,F,India,Maryland,Halltown,Toys,BrandD,Decade Ask,Central,Norway,East Jessica,4,267.43,27.78,1041.94
4317,May,5,2,2025,0,M,Argentina,Oregon,New Brandytown,Clothing,BrandA,Cost Ever,East,Montenegro,Port Kevinberg,9,759.26,13.03,6820.31
4318,February,2,1,2024,0,F,Seychelles,Iowa,South Sarah,Home & Kitchen,BrandB,Film Finally,North,El Salvador,Toddchester,2,387.72,18.05,757.39
4319,March,3,1,2024,1,M,Wallis and Futuna,West Virginia,South Shane,Home & Kitchen,BrandA,Method Clearly,North,Singapore,West Josephton,3,584.8,19.64,1734.76
4320,June,6,2,2024,0,M,Sri Lanka,Washington,Aguilarport,Clothing,BrandC,Long Significant,West,Venezuela,Lake Sethfurt,2,399.79,33.65,765.93
4321,September,9,3,2025,0,M,Myanmar,Delaware,Crystalmouth,Home & Kitchen,BrandD,Full Require,West,Canada,South Shari,9,112.34,2.83,1008.23
4322,September,9,3,2025,0,M,Central African Republic,Indiana,Petersenshire,Clothing,BrandD,Pressure That,Central,Cuba,Barnettfort,4,824.27,29.54,3267.54
4323,August,8,3,2025,0,M,Cote d'Ivoire,Michigan,North Stevenside,Clothing,BrandE,Mind Other,North,Trinidad and Tobago,Hawkinsfurt,10,84.42,40.91,803.29
4324,May,5,2,2025,0,F,Nauru,Tennessee,New Benjamin,Toys,BrandD,Feel Control,Central,British Virgin Islands,Guerraside,3,795.27,24.51,2361.3
4325,November,11,4,2023,0,F,Myanmar,West Virginia,South Danielleburgh,Home & Kitchen,BrandD,Stuff Practice,East,Aruba,North Matthew,5,856.52,17.13,4265.47
4326,July,7,3,2024,1,F,Japan,South Carolina,Lewisshire,Books,BrandC,Network Song,North,Ethiopia,Ramirezhaven,7,296.3,15.41,2058.69
4327,November,11,4,2024,0,F,Falkland Islands (Malvinas),New York,Silvaland,Clothing,BrandE,Course Security,North,Trinidad and Tobago,Hawkinsfurt,5,743.46,44.71,3672.59
4328,November,11,4,2023,1,F,Jamaica,Wisconsin,Lake Robert,Home & Kitchen,BrandD,Class None,South,Fiji,Angelaton,6,61.89,15.74,355.6
4329,October,10,4,2024,0,F,Bermuda,Alaska,Darlenetown,Toys,BrandB,Each Describe,South,Nauru,Port Shelley,9,867.87,49.89,7760.94
4330,October,10,4,2024,0,M,Anguilla,Missouri,New Anthonyburgh,Books,BrandC,Political Yes,Central,Botswana,Bowersland,5,208.92,14.11,1030.49
4331,September,9,3,2025,1,M,New Zealand,Oklahoma,Owentown,Sports,BrandA,Decide Order,Central,Christmas Island,New Paultown,1,23.92,49.68,-25.76
4332,May,5,2,2024,0,F,Brunei Darussalam,Illinois,Nealland,Sports,BrandB,Claim Government,South,Barbados,Aprilhaven,9,354.09,33.56,3153.25
4333,December,12,4,2023,0,M,Micronesia,West Virginia,Wileyhaven,Clothing,BrandB,Over Fill,Central,Egypt,South Kyle,9,138.87,40.17,1209.66
4334,November,11,4,2023,1,F,Djibouti,New Hampshire,Samanthahaven,Books,BrandE,What Cold,South,Tuvalu,Port Tinaland,10,400.12,42.45,3958.75
4335,January,1,1,2025,1,F,Fiji,Minnesota,Rowlandside,Books,BrandC,Sing Language,South,Fiji,Angelaton,9,145.39,16.72,1291.79
4336,October,10,4,2025,1,F,Uganda,Connecticut,South Mark,Books,BrandD,Son Mission,Central,Norway,East Jessica,2,996.55,35.95,1957.15
4337,April,4,2,2024,0,M,French Polynesia,New Mexico,Lake Robert,Sports,BrandA,President Respond,Central,Egypt,South Kyle,3,192.14,24.74,551.68
4338,February,2,1,2024,0,F,Guernsey,California,Port Angelamouth,Home & Kitchen,BrandA,Shoulder Deep,South,Barbados,Aprilhaven,10,200.63,1.86,2004.44
4339,August,8,3,2024,0,F,Slovakia (Slovak Republic),South Carolina,North Elaine,Clothing,BrandD,Receive Federal,South,Panama,Lake Johnhaven,9,448.01,18.5,4013.59
4340,February,2,1,2025,0,F,Senegal,Idaho,Penafort,Toys,BrandD,Police Receive,South,Fiji,Angelaton,6,642.53,47.51,3807.67
4341,January,1,1,2024,1,M,Fiji,Rhode Island,Amandahaven,Home & Kitchen,BrandD,Tend Environmental,East,Aruba,North Matthew,2,813.82,30.97,1596.67
4342,July,7,3,2025,0,M,China,Maryland,North Jennifer,Home & Kitchen,BrandA,Likely Tree,South,Cocos (Keeling) Islands,Brooksville,8,841.11,42.16,6686.72
4343,June,6,2,2024,0,F,Greece,Kentucky,Swansontown,Books,BrandE,After Week,Central,Cuba,Barnettfort,8,408.41,28.46,3238.82
4344,October,10,4,2024,1,F,Zimbabwe,Georgia,Craigport,Toys,BrandC,Process News,East,Palestinian Territory,Nguyenside,8,344.16,11.54,2741.74
4345,January,1,1,2024,0,F,Slovakia (Slovak Republic),Virginia,East Katherine,Home & Kitchen,BrandC,Box Need,West,Venezuela,Lake Sethfurt,2,587.11,30.91,1143.31
4346,July,7,3,2025,0,F,Syrian Arab Republic,Utah,Lake Michellestad,Home & Kitchen,BrandE,Tax Commercial,North,Trinidad and Tobago,Hawkinsfurt,2,747.25,36.32,1458.18
4347,January,1,1,2025,0,M,Svalbard & Jan Mayen Islands,Vermont,Jonathanside,Toys,BrandC,Throughout So,East,Palestinian Territory,Nguyenside,1,621.77,16.04,605.73
4348,March,3,1,2025,0,M,Monaco,Washington,Hollyland,Books,BrandA,Inside Try,East,Bhutan,Daytown,1,415.58,45.77,369.81
4349,December,12,4,2024,0,M,Japan,Missouri,Meganburgh,Books,BrandE,Although Cultural,South,Jamaica,Deleonmouth,5,125.09,46.62,578.83
4350,May,5,2,2025,0,M,Jersey,North Dakota,Kristihaven,Clothing,BrandB,Tough Book,South,Venezuela,Jonathontown,7,404.63,30.78,2801.63
4351,June,6,2,2024,0,M,Namibia,Pennsylvania,Peterport,Toys,BrandD,Half Example,West,Venezuela,Lake Sethfurt,6,364.28,41.43,2144.25
4352,April,4,2,2024,0,F,Georgia,Vermont,New Anne,Sports,BrandC,Car Report,Central,Christmas Island,New Paultown,5,418.85,42.84,2051.41
4353,May,5,2,2025,0,F,Mauritania,Iowa,South Amber,Clothing,BrandA,Medical Produce,South,Fiji,Angelaton,7,548.98,19.25,3823.61
4354,August,8,3,2025,0,M,Saint Kitts and Nevis,South Dakota,North Kevin,Clothing,BrandE,Develop List,Central,Sudan,Whitneyborough,1,226.14,39.49,186.65
4355,September,9,3,2024,0,F,Georgia,Vermont,New Anne,Sports,BrandC,Art Left,West,Nicaragua,South Brianhaven,6,559.17,5.28,3349.74
4356,November,11,4,2023,0,M,Anguilla,Illinois,Robertmouth,Toys,BrandA,Pass Resource,Central,Bulgaria,New Melissa,5,276.9,12.12,1372.38
4357,May,5,2,2024,0,M,Maldives,Rhode Island,Laurashire,Books,BrandD,Environmental Product,East,Aruba,North Matthew,7,703.62,42.94,4882.4
4358,May,5,2,2024,1,F,Tajikistan,Utah,Kimberlychester,Home & Kitchen,BrandC,Look Interest,South,Cocos (Keeling) Islands,Brooksville,6,895.95,20.6,5355.1
4359,April,4,2,2024,0,F,Niue,Virginia,Hernandezfort,Toys,BrandB,Listen Discover,Central,Guadeloupe,Lake Matthewton,5,578.62,5.43,2887.67
4360,July,7,3,2025,0,M,Belarus,Florida,Francoside,Sports,BrandA,Effort Statement,South,United States Virgin Islands,South Ryan,7,988.14,36.53,6880.45
4361,June,6,2,2024,0,M,Tunisia,New Hampshire,Lake Timothy,Clothing,BrandE,Seat Take,North,Denmark,South Michaelfurt,7,683.23,6.43,4776.18
4362,May,5,2,2025,0,F,Georgia,Vermont,New Anne,Home & Kitchen,BrandE,Decision Condition,East,Taiwan,North Tyler,5,968.67,5.82,4837.53
4363,September,9,3,2025,0,M,Czech Republic,New Hampshire,Christopherhaven,Home & Kitchen,BrandE,Century Close,Central,Sudan,Whitneyborough,8,206.44,35.29,1616.23
4364,June,6,2,2024,0,F,United Kingdom,Rhode Island,New Derrickhaven,Electronics,BrandE,Foot Late,East,Palestinian Territory,Nguyenside,10,864.02,17.81,8622.39
4365,January,1,1,2025,1,M,Singapore,California,Davidbury,Electronics,BrandD,Dinner Whose,Central,Norway,East Jessica,7,619.5,26.9,4309.6
4366,September,9,3,2025,1,F,Algeria,Alabama,Lake Rebecca,Home & Kitchen,BrandE,Successful Fly,Central,Ukraine,Clarkshire,3,517.72,32.31,1520.85
4367,July,7,3,2025,0,F,French Southern Territories,Tennessee,Rojasland,Clothing,BrandC,Send Story,South,Panama,Lake Johnhaven,10,444.39,36.98,4406.92
4368,June,6,2,2025,0,F,Papua New Guinea,Nevada,East Josephstad,Clothing,BrandC,Message Artist,Central,Egypt,South Kyle,6,51.09,17.82,288.72
4369,August,8,3,2024,0,F,United States of America,Illinois,Wongside,Home & Kitchen,BrandB,Exist Himself,Central,British Virgin Islands,Guerraside,1,600.19,44.02,556.17
4370,October,10,4,2024,0,M,Serbia,New York,Apriltown,Toys,BrandC,Structure Matter,Central,Bangladesh,Perezview,1,159.35,22.82,136.53
4371,October,10,4,2024,0,F,Faroe Islands,Hawaii,Davidsonshire,Sports,BrandE,Old May,East,Costa Rica,Jamieport,9,257.73,30.37,2289.2
4372,May,5,2,2024,1,F,Bouvet Island (Bouvetoya),New Jersey,North Kimberly,Home & Kitchen,BrandA,Race Across,East,Hong Kong,East Ariel,6,72.75,43.05,393.45
4373,July,7,3,2024,0,M,Iran,West Virginia,Stephaniefurt,Clothing,BrandC,Fill Computer,Central,Bulgaria,New Melissa,7,454.51,26.95,3154.62
4374,October,10,4,2023,1,M,Estonia,Wisconsin,South Tiffany,Toys,BrandD,Work Forward,South,Jordan,Kevinville,1,702.1,37.07,665.03
4375,February,2,1,2024,0,F,Tajikistan,Louisiana,Josephstad,Sports,BrandC,Wait Compare,West,Congo,Gibsonhaven,6,216.78,47.67,1253.01
4376,February,2,1,2025,1,F,Trinidad and Tobago,Nevada,New Courtney,Electronics,BrandC,Cost Trip,West,Venezuela,Lake Sethfurt,8,990.99,6.02,7921.9
4377,June,6,2,2025,0,F,Philippines,South Dakota,New Lorimouth,Home & Kitchen,BrandB,Build Air,East,Hong Kong,East Ariel,7,899.14,41.77,6252.21
4378,February,2,1,2025,1,F,Mauritius,Virginia,Caseytown,Electronics,BrandA,Small Smile,West,Indonesia,Ramirezfurt,3,626.44,35.8,1843.52
4379,March,3,1,2025,1,M,Armenia,Minnesota,Jeffreyview,Clothing,BrandB,Assume Do,Central,Bangladesh,Perezview,8,555.06,26.58,4413.9
4380,May,5,2,2024,0,M,Wallis and Futuna,Arizona,Port Cassandraville,Electronics,BrandB,Everyone Son,Central,Bulgaria,New Melissa,6,104.54,18.75,608.49
4381,July,7,3,2024,1,M,Saint Helena,New York,West Jennifershire,Electronics,BrandA,Hope Traditional,South,Barbados,Aprilhaven,6,606.26,45.22,3592.34
4382,February,2,1,2024,0,F,Benin,Ohio,West Eric,Electronics,BrandE,Guess Might,East,Aruba,North Matthew,10,526.58,25.54,5240.26
4383,September,9,3,2025,1,M,Sao Tome and Principe,Oregon,Grayview,Clothing,BrandE,Network Property,West,Congo,Gibsonhaven,1,680.74,24.34,656.4
4384,June,6,2,2025,0,F,Algeria,Alabama,Lake Rebecca,Clothing,BrandD,Available Research,West,Congo,Gibsonhaven,5,553.18,15.72,2750.18
4385,December,12,4,2023,0,M,China,Maryland,North Jennifer,Sports,BrandC,Cut Born,Central,Sudan,Whitneyborough,1,163.62,30.04,133.58
4386,November,11,4,2024,1,F,Turkmenistan,Alaska,New Robertborough,Toys,BrandD,Respond Fine,Central,Cuba,Barnettfort,3,664.99,24.86,1970.11
4387,April,4,2,2024,1,M,Greece,Mississippi,Karinaland,Electronics,BrandE,Mind Later,Central,Bangladesh,Perezview,2,735.86,18.23,1453.49
4388,October,10,4,2023,0,F,Fiji,Minnesota,Rowlandside,Clothing,BrandE,Network Property,North,Montenegro,Tylerhaven,4,929.76,46.99,3672.05
4389,July,7,3,2024,1,M,Saint Barthelemy,South Dakota,New Edwardtown,Books,BrandB,Particular Suddenly,South,Cocos (Keeling) Islands,Brooksville,1,172.26,20.78,151.48
4390,April,4,2,2025,1,M,Serbia,New York,Apriltown,Sports,BrandC,Impact Worry,Central,British Virgin Islands,Guerraside,8,468.23,38.74,3707.1
4391,March,3,1,2024,0,F,Germany,Texas,Davidburgh,Electronics,BrandD,Degree Tree,West,Samoa,Prestonmouth,2,832.44,44.0,1620.88
4392,May,5,2,2025,1,F,Morocco,Connecticut,Port Marcbury,Electronics,BrandB,Animal Use,West,Bolivia,Port Matthewhaven,6,906.69,13.71,5426.43
4393,October,10,4,2024,0,F,Turkmenistan,Missouri,South Nancy,Clothing,BrandE,Mind Other,West,Botswana,Kimberlyshire,10,935.92,44.09,9315.11
4394,August,8,3,2025,0,F,Tokelau,Massachusetts,Bryantbury,Sports,BrandE,Sit Radio,Central,Bangladesh,Perezview,3,622.97,23.96,1844.95
4395,July,7,3,2024,1,F,Turkmenistan,New Jersey,West Michaelside,Toys,BrandB,Along Above,West,Venezuela,Lake Sethfurt,6,681.66,32.08,4057.88
4396,August,8,3,2025,0,M,Singapore,California,Davidbury,Toys,BrandA,Special My,West,Bolivia,Port Matthewhaven,2,94.43,26.38,162.48
4397,September,9,3,2025,0,F,Romania,Delaware,South David,Toys,BrandE,Late Yeah,West,Indonesia,Ramirezfurt,7,916.53,40.2,6375.51
