order_id,item_id,quantity,list_price,discount,order_status,order_month,store_id,staff_id,customer_city,customer_state,store_name,store_city,store_state,product_name,model_year,brand_name,category_name
1446,3,2,899.99,0.05,4,2018031,2,6,Schenectady,NY,Baldwin Bikes,Baldwin,NY,Electra Daydreamer 3i Ladies' - 2018,2018,Electra,Cruisers Bicycles
1447,1,1,5499.99,0.2,4,2018031,1,3,Pleasanton,CA,Santa Cruz Bikes,Santa Cruz,CA,Trek Domane SL 8 Disc - 2018,2018,Trek,Road Bikes
1448,1,1,749.99,0.1,4,2018031,2,6,Brentwood,NY,Baldwin Bikes,Baldwin,NY,Electra Townie Balloon 8D EQ Ladies' - 2016/2017/2018,2018,Electra,Cruisers Bicycles
1449,1,1,2299.99,0.07,4,2018031,2,7,Woodside,NY,Baldwin Bikes,Baldwin,NY,Trek Emonda ALR 6 - 2018,2018,Trek,Road Bikes
1449,2,1,2699.99,0.2,4,2018031,2,7,Woodside,NY,Baldwin Bikes,Baldwin,NY,Trek Domane S 6 - 2017,2017,Trek,Road Bikes
1449,3,2,799.99,0.07,4,2018031,2,7,Woodside,NY,Baldwin Bikes,Baldwin,NY,Electra Townie Balloon 3i EQ Ladies' - 2018,2018,Electra,Cruisers Bicycles
1449,4,2,2999.99,0.05,4,2018031,2,7,Woodside,NY,Baldwin Bikes,Baldwin,NY,Electra Townie Commute Go! Ladies' - 2018,2018,Electra,Cruisers Bicycles
1449,5,2,269.99,0.1,4,2018031,2,7,Woodside,NY,Baldwin Bikes,Baldwin,NY,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,2016,Electra,Cruisers Bicycles
1450,1,1,489.99,0.07,4,2018031,2,7,Uniondale,NY,Baldwin Bikes,Baldwin,NY,Electra Straight 8 3i (20-inch) - Boy's - 2017,2017,Electra,Children Bicycles
1450,2,2,3199.99,0.1,4,2018031,2,7,Uniondale,NY,Baldwin Bikes,Baldwin,NY,Trek Domane ALR Frameset - 2018,2018,Trek,Road Bikes
1450,3,1,559.99,0.2,4,2018031,2,7,Uniondale,NY,Baldwin Bikes,Baldwin,NY,Electra Townie Original 21D - 2018,2018,Electra,Comfort Bicycles
1450,4,2,2999.99,0.1,4,2018031,2,7,Uniondale,NY,Baldwin Bikes,Baldwin,NY,Trek Crockett 7 Disc - 2018,2018,Trek,Cyclocross Bicycles
1450,5,2,899.99,0.05,4,2018031,2,7,Uniondale,NY,Baldwin Bikes,Baldwin,NY,Electra Koa 3i Ladies' - 2018,2018,Electra,Cruisers Bicycles
1451,1,1,1469.99,0.05,4,2018031,2,6,Howard Beach,NY,Baldwin Bikes,Baldwin,NY,Trek Ticket S Frame - 2018,2018,Trek,Mountain Bikes
1452,1,2,299.99,0.1,4,2018032,1,3,Oxnard,CA,Santa Cruz Bikes,Santa Cruz,CA,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,2017,Electra,Children Bicycles
1452,2,1,899.99,0.2,4,2018032,1,3,Oxnard,CA,Santa Cruz Bikes,Santa Cruz,CA,Electra Daydreamer 3i Ladies' - 2018,2018,Electra,Cruisers Bicycles
1452,3,2,149.99,0.05,4,2018032,1,3,Oxnard,CA,Santa Cruz Bikes,Santa Cruz,CA,Trek Girl's Kickster - 2017,2017,Trek,Children Bicycles
1452,4,2,416.99,0.07,4,2018032,1,3,Oxnard,CA,Santa Cruz Bikes,Santa Cruz,CA,Sun Bicycles Cruz 7 - Women's - 2017,2017,Sun Bicycles,Comfort Bicycles
1453,1,2,209.99,0.1,4,2018032,1,3,Encino,CA,Santa Cruz Bikes,Santa Cruz,CA,Trek Precaliber 16 Boys - 2017,2017,Trek,Children Bicycles
1454,1,1,319.99,0.07,4,2018032,2,6,Liverpool,NY,Baldwin Bikes,Baldwin,NY,Electra Heartchya 1 (20-inch) - Girl's - 2018,2018,Electra,Children Bicycles
1454,2,2,832.99,0.1,4,2018032,2,6,Liverpool,NY,Baldwin Bikes,Baldwin,NY,Sun Bicycles Spider 3i - 2017,2017,Sun Bicycles,Mountain Bikes
1454,3,1,1499.0,0.2,4,2018032,2,6,Liverpool,NY,Baldwin Bikes,Baldwin,NY,Surly Krampus - 2018,2018,Surly,Mountain Bikes
1454,4,2,549.99,0.05,4,2018032,2,6,Liverpool,NY,Baldwin Bikes,Baldwin,NY,Haro Flightline Two 26 Plus - 2017,2017,Haro,Mountain Bikes
1455,1,2,339.99,0.05,4,2018032,2,6,Commack,NY,Baldwin Bikes,Baldwin,NY,Electra Townie 7D (20-inch) - Boys' - 2017,2017,Electra,Children Bicycles
1455,2,1,749.99,0.2,4,2018032,2,6,Commack,NY,Baldwin Bikes,Baldwin,NY,Electra Townie Balloon 3i EQ - 2017/2018,2018,Electra,Cruisers Bicycles
1456,1,2,2799.99,0.05,4,2018032,2,7,Valley Stream,NY,Baldwin Bikes,Baldwin,NY,Trek Lift+ - 2018,2018,Trek,Electric Bikes
1456,2,1,639.99,0.07,4,2018032,2,7,Valley Stream,NY,Baldwin Bikes,Baldwin,NY,Electra Townie Original 3i EQ Ladies' - 2018,2018,Electra,Cruisers Bicycles
1456,3,2,159.99,0.1,4,2018032,2,7,Valley Stream,NY,Baldwin Bikes,Baldwin,NY,Trek Kickster - 2018,2018,Trek,Children Bicycles
1456,4,1,289.99,0.1,4,2018032,2,7,Valley Stream,NY,Baldwin Bikes,Baldwin,NY,Trek Precaliber 20 6-speed Boy's - 2018,2018,Trek,Children Bicycles
1456,5,1,469.99,0.1,4,2018032,2,7,Valley Stream,NY,Baldwin Bikes,Baldwin,NY,Surly Big Fat Dummy Frameset - 2018,2018,Surly,Mountain Bikes
1457,1,1,489.99,0.07,4,2018032,2,6,Freeport,NY,Baldwin Bikes,Baldwin,NY,Trek Marlin 5 - 2018,2018,Trek,Mountain Bikes
1457,2,1,470.99,0.2,4,2018032,2,6,Freeport,NY,Baldwin Bikes,Baldwin,NY,Sun Bicycles Drifter 7 - Women's - 2017,2017,Sun Bicycles,Comfort Bicycles
1457,3,1,159.99,0.2,4,2018032,2,6,Freeport,NY,Baldwin Bikes,Baldwin,NY,Trek Kickster - 2018,2018,Trek,Children Bicycles
1457,4,2,2499.99,0.2,4,2018032,2,6,Freeport,NY,Baldwin Bikes,Baldwin,NY,Trek Domane SL 5 Disc Women's - 2018,2018,Trek,Road Bikes
1458,1,2,319.99,0.05,4,2018032,3,8,Rowlett,TX,Rowlett Bikes,Rowlett,TX,"Electra Treasure 1 20"" - 2018",2018,Electra,Children Bicycles
1458,2,1,533.99,0.05,4,2018032,3,8,Rowlett,TX,Rowlett Bikes,Rowlett,TX,Sun Bicycles Streamway 7 - 2017,2017,Sun Bicycles,Comfort Bicycles
1458,3,1,549.99,0.05,4,2018032,3,8,Rowlett,TX,Rowlett Bikes,Rowlett,TX,Electra Townie Original 21D - 2016,2016,Electra,Cruisers Bicycles
1458,4,2,647.99,0.1,4,2018032,3,8,Rowlett,TX,Rowlett Bikes,Rowlett,TX,Sun Bicycles Biscayne Tandem CB - 2017,2017,Sun Bicycles,Cruisers Bicycles
1459,1,1,1259.9,0.1,4,2018032,2,7,Port Washington,NY,Baldwin Bikes,Baldwin,NY,Electra Amsterdam Royal 8i - 2017/2018,2018,Electra,Cruisers Bicycles
1460,1,1,4499.99,0.05,4,2018032,2,7,Mount Vernon,NY,Baldwin Bikes,Baldwin,NY,Trek Powerfly 5 FS - 2018,2018,Trek,Electric Bikes
1460,2,1,299.99,0.07,4,2018032,2,7,Mount Vernon,NY,Baldwin Bikes,Baldwin,NY,"Electra Girl's Hawaii 1 16"" - 2017",2017,Electra,Cruisers Bicycles
1460,3,1,749.99,0.05,4,2018032,2,7,Mount Vernon,NY,Baldwin Bikes,Baldwin,NY,Surly ECR Frameset - 2018,2018,Surly,Road Bikes
1460,4,2,3999.99,0.07,4,2018032,2,7,Mount Vernon,NY,Baldwin Bikes,Baldwin,NY,Trek Slash 8 27.5 - 2016,2016,Trek,Mountain Bikes
1460,5,2,999.99,0.07,4,2018032,2,7,Mount Vernon,NY,Baldwin Bikes,Baldwin,NY,Trek Farley Carbon Frameset - 2018,2018,Trek,Mountain Bikes
1461,1,1,1499.99,0.2,4,2018032,2,6,Spring Valley,NY,Baldwin Bikes,Baldwin,NY,Trek Emonda S 4 - 2017,2017,Trek,Road Bikes
1461,2,2,699.99,0.2,4,2018032,2,6,Spring Valley,NY,Baldwin Bikes,Baldwin,NY,Electra Townie Commute 8D Ladies' - 2018,2018,Electra,Cruisers Bicycles
1462,1,1,89.99,0.2,4,2018032,2,6,Depew,NY,Baldwin Bikes,Baldwin,NY,Strider Classic 12 Balance Bike - 2018,2018,Strider,Children Bicycles
1462,2,1,499.99,0.07,4,2018032,2,6,Depew,NY,Baldwin Bikes,Baldwin,NY,Electra Townie Original 7D - 2015/2016,2016,Electra,Comfort Bicycles
1462,3,1,529.99,0.1,4,2018032,2,6,Depew,NY,Baldwin Bikes,Baldwin,NY,Electra Cruiser Lux 3i - 2018,2018,Electra,Cruisers Bicycles
1462,4,1,369.99,0.1,4,2018032,2,6,Depew,NY,Baldwin Bikes,Baldwin,NY,Electra Tiger Shark 3i (20-inch) - Boys' - 2018,2018,Electra,Children Bicycles
1462,5,1,2999.99,0.05,4,2018032,2,6,Depew,NY,Baldwin Bikes,Baldwin,NY,Electra Townie Commute Go! - 2018,2018,Electra,Cruisers Bicycles
1463,1,2,6499.99,0.05,4,2018032,2,7,Astoria,NY,Baldwin Bikes,Baldwin,NY,Trek Silque SLR 8 Women's - 2017,2017,Trek,Road Bikes
1463,2,1,1549.0,0.05,4,2018032,2,7,Astoria,NY,Baldwin Bikes,Baldwin,NY,Surly Straggler - 2018,2018,Surly,Road Bikes
1464,1,2,416.99,0.05,4,2018032,2,7,Canandaigua,NY,Baldwin Bikes,Baldwin,NY,Sun Bicycles Cruz 7 - Women's - 2017,2017,Sun Bicycles,Comfort Bicycles
1464,2,1,1499.0,0.2,4,2018032,2,7,Canandaigua,NY,Baldwin Bikes,Baldwin,NY,Surly Krampus - 2018,2018,Surly,Mountain Bikes
1464,3,2,2499.99,0.2,4,2018032,2,7,Canandaigua,NY,Baldwin Bikes,Baldwin,NY,Trek 1120 - 2018,2018,Trek,Road Bikes
1464,4,2,1549.99,0.05,4,2018032,2,7,Canandaigua,NY,Baldwin Bikes,Baldwin,NY,Trek Domane ALR 4 Disc Women's - 2018,2018,Trek,Road Bikes
1465,1,2,659.99,0.05,4,2018032,2,7,Coram,NY,Baldwin Bikes,Baldwin,NY,Electra Amsterdam Original 3i - 2015/2017,2017,Electra,Cruisers Bicycles
1466,1,2,899.99,0.07,4,2018032,1,3,Oxnard,CA,Santa Cruz Bikes,Santa Cruz,CA,Electra Townie Commute 27D Ladies - 2018,2018,Electra,Comfort Bicycles
1466,2,1,2999.99,0.05,4,2018032,1,3,Oxnard,CA,Santa Cruz Bikes,Santa Cruz,CA,Electra Townie Commute Go! - 2018,2018,Electra,Cruisers Bicycles
1466,3,2,1349.0,0.2,4,2018032,1,3,Oxnard,CA,Santa Cruz Bikes,Santa Cruz,CA,Surly Pack Rat - 2018,2018,Surly,Road Bikes
1466,4,2,1499.99,0.05,4,2018032,1,3,Oxnard,CA,Santa Cruz Bikes,Santa Cruz,CA,Trek Stache 5 - 2017,2017,Trek,Mountain Bikes
1467,1,1,449.0,0.07,4,2018032,2,7,Plainview,NY,Baldwin Bikes,Baldwin,NY,Pure Cycles Western 3-Speed - Women's - 2015/2016,2016,Pure Cycles,Cruisers Bicycles
1467,2,1,3199.99,0.2,4,2018032,2,7,Plainview,NY,Baldwin Bikes,Baldwin,NY,Trek Fuel EX 8 29 - 2018,2018,Trek,Mountain Bikes
1467,3,2,369.99,0.1,4,2018032,2,7,Plainview,NY,Baldwin Bikes,Baldwin,NY,Trek Precaliber 24 21-speed Girl's - 2018,2018,Trek,Children Bicycles
1468,1,1,199.99,0.05,4,2018032,1,2,Redondo Beach,CA,Santa Cruz Bikes,Santa Cruz,CA,Trek Precaliber 12 Boy's - 2018,2018,Trek,Children Bicycles
1468,2,1,4999.99,0.07,4,2018032,1,2,Redondo Beach,CA,Santa Cruz Bikes,Santa Cruz,CA,Trek Madone 9.2 - 2017,2017,Trek,Road Bikes
1468,3,2,5999.99,0.07,4,2018032,1,2,Redondo Beach,CA,Santa Cruz Bikes,Santa Cruz,CA,Trek Silque SLR 7 Women's - 2017,2017,Trek,Road Bikes
1469,1,2,799.99,0.2,4,2018032,3,8,Garland,TX,Rowlett Bikes,Rowlett,TX,Electra Glam Punk 3i Ladies' - 2017,2017,Electra,Cruisers Bicycles
1469,2,2,849.99,0.05,4,2018032,3,8,Garland,TX,Rowlett Bikes,Rowlett,TX,Electra Relic 3i - 2018,2018,Electra,Cruisers Bicycles
1469,3,1,2499.99,0.07,4,2018032,3,8,Garland,TX,Rowlett Bikes,Rowlett,TX,Trek Domane SL 5 Disc - 2018,2018,Trek,Road Bikes
1469,4,2,489.99,0.05,4,2018032,3,8,Garland,TX,Rowlett Bikes,Rowlett,TX,Electra Townie 3i EQ (20-inch) - Boys' - 2017,2017,Electra,Children Bicycles
1470,1,2,470.99,0.1,4,2018032,2,7,Jamaica,NY,Baldwin Bikes,Baldwin,NY,Sun Bicycles Drifter 7 - 2017,2017,Sun Bicycles,Comfort Bicycles
1470,2,1,279.99,0.05,4,2018032,2,7,Jamaica,NY,Baldwin Bikes,Baldwin,NY,Electra Straight 8 1 (16-inch) - Boy's - 2018,2018,Electra,Children Bicycles
1470,3,2,2999.99,0.05,4,2018032,2,7,Jamaica,NY,Baldwin Bikes,Baldwin,NY,Electra Townie Commute Go! Ladies' - 2018,2018,Electra,Cruisers Bicycles
1471,1,2,2599.99,0.2,4,2018032,2,7,Schenectady,NY,Baldwin Bikes,Baldwin,NY,Trek Domane S 5 Disc - 2017,2017,Trek,Road Bikes
1471,2,1,1799.99,0.07,4,2018032,2,7,Schenectady,NY,Baldwin Bikes,Baldwin,NY,Trek Procaliber 6 - 2018,2018,Trek,Mountain Bikes
1472,1,1,109.99,0.2,4,2018032,2,6,Amityville,NY,Baldwin Bikes,Baldwin,NY,Sun Bicycles Lil Kitt'n - 2017,2017,Sun Bicycles,Children Bicycles
1472,2,1,799.99,0.2,4,2018032,2,6,Amityville,NY,Baldwin Bikes,Baldwin,NY,Electra Townie Balloon 3i EQ Ladies' - 2018,2018,Electra,Comfort Bicycles
1473,1,2,109.99,0.2,4,2018033,1,2,Apple Valley,CA,Santa Cruz Bikes,Santa Cruz,CA,Sun Bicycles Lil Kitt'n - 2017,2017,Sun Bicycles,Children Bicycles
1473,2,1,489.99,0.07,4,2018033,1,2,Apple Valley,CA,Santa Cruz Bikes,Santa Cruz,CA,Electra Townie Original 7D - 2017,2017,Electra,Comfort Bicycles
1474,1,1,899.99,0.2,4,2018033,1,3,Vista,CA,Santa Cruz Bikes,Santa Cruz,CA,Electra Townie Balloon 7i EQ - 2018,2018,Electra,Comfort Bicycles
1474,2,1,999.99,0.05,4,2018033,1,3,Vista,CA,Santa Cruz Bikes,Santa Cruz,CA,Trek Farley Carbon Frameset - 2018,2018,Trek,Mountain Bikes
1475,1,2,899.99,0.05,4,2018033,2,6,West Hempstead,NY,Baldwin Bikes,Baldwin,NY,Electra Townie Balloon 7i EQ Ladies' - 2017/2018,2018,Electra,Comfort Bicycles
1475,2,2,899.99,0.07,4,2018033,2,6,West Hempstead,NY,Baldwin Bikes,Baldwin,NY,Electra Townie Balloon 7i EQ - 2018,2018,Electra,Cruisers Bicycles
1475,3,2,1899.0,0.05,4,2018033,2,6,West Hempstead,NY,Baldwin Bikes,Baldwin,NY,Surly ECR - 2018,2018,Surly,Road Bikes
1475,4,2,599.99,0.2,4,2018033,2,6,West Hempstead,NY,Baldwin Bikes,Baldwin,NY,Electra Townie Original 7D EQ Ladies' - 2017/2018,2018,Electra,Cruisers Bicycles
1476,1,2,3199.99,0.07,4,2018033,2,7,Baldwinsville,NY,Baldwin Bikes,Baldwin,NY,Trek Fuel EX 8 29 XT - 2018,2018,Trek,Mountain Bikes
1476,2,2,349.99,0.07,4,2018033,2,7,Baldwinsville,NY,Baldwin Bikes,Baldwin,NY,Trek Precaliber 24 (21-Speed) - Girls - 2017,2017,Trek,Children Bicycles
1476,3,1,5299.99,0.07,4,2018033,2,7,Baldwinsville,NY,Baldwin Bikes,Baldwin,NY,Trek Fuel EX 9.8 27.5 Plus - 2017,2017,Trek,Mountain Bikes
1476,4,1,2799.99,0.1,4,2018033,2,7,Baldwinsville,NY,Baldwin Bikes,Baldwin,NY,Electra Loft Go! 8i - 2018,2018,Electra,Electric Bikes
1476,5,2,289.99,0.1,4,2018033,2,7,Baldwinsville,NY,Baldwin Bikes,Baldwin,NY,Strider Strider 20 Sport - 2018,2018,Strider,Children Bicycles
1477,1,2,1549.0,0.2,4,2018033,2,6,Farmingdale,NY,Baldwin Bikes,Baldwin,NY,Surly Straggler - 2018,2018,Surly,Cyclocross Bicycles
1478,1,2,489.99,0.1,4,2018033,2,6,Elmhurst,NY,Baldwin Bikes,Baldwin,NY,Electra Townie 3i EQ (20-inch) - Boys' - 2017,2017,Electra,Children Bicycles
1478,2,1,999.99,0.2,4,2018033,2,6,Elmhurst,NY,Baldwin Bikes,Baldwin,NY,Trek Farley Carbon Frameset - 2018,2018,Trek,Mountain Bikes
1479,1,1,2999.99,0.05,2,2018040,2,7,Hollis,NY,Baldwin Bikes,Baldwin,NY,Electra Townie Commute Go! Ladies' - 2018,2018,Electra,Cruisers Bicycles
1479,2,1,899.99,0.1,2,2018040,2,7,Hollis,NY,Baldwin Bikes,Baldwin,NY,Electra Townie Commute 27D - 2018,2018,Electra,Cruisers Bicycles
1480,1,2,749.99,0.1,2,2018040,2,7,Sunnyside,NY,Baldwin Bikes,Baldwin,NY,Electra Townie Balloon 8D EQ Ladies' - 2016/2017/2018,2018,Electra,Comfort Bicycles
1480,2,2,659.99,0.1,2,2018040,2,7,Sunnyside,NY,Baldwin Bikes,Baldwin,NY,Electra Amsterdam Original 3i Ladies' - 2017,2017,Electra,Cruisers Bicycles
1480,3,2,209.99,0.07,2,2018040,2,7,Sunnyside,NY,Baldwin Bikes,Baldwin,NY,Haro Shredder 20 - 2017,2017,Haro,Children Bicycles
1480,4,2,959.99,0.07,2,2018040,2,7,Sunnyside,NY,Baldwin Bikes,Baldwin,NY,Electra Delivery 3i - 2016/2017/2018,2018,Electra,Cruisers Bicycles
1481,1,2,749.99,0.07,1,2018040,2,6,East Elmhurst,NY,Baldwin Bikes,Baldwin,NY,Surly Ogre Frameset - 2017,2017,Surly,Road Bikes
1481,2,1,919.99,0.1,1,2018040,2,6,East Elmhurst,NY,Baldwin Bikes,Baldwin,NY,Trek Stache Carbon Frameset - 2018,2018,Trek,Mountain Bikes
1482,1,1,1499.99,0.1,1,2018040,2,7,Baldwinsville,NY,Baldwin Bikes,Baldwin,NY,Trek Emonda S 4 - 2017,2017,Trek,Road Bikes
1482,2,1,489.99,0.05,1,2018040,2,7,Baldwinsville,NY,Baldwin Bikes,Baldwin,NY,Trek Marlin 5 - 2018,2018,Trek,Mountain Bikes
1482,3,2,4999.99,0.07,1,2018040,2,7,Baldwinsville,NY,Baldwin Bikes,Baldwin,NY,Trek Madone 9.2 - 2017,2017,Trek,Road Bikes
1482,4,1,4999.99,0.05,1,2018040,2,7,Baldwinsville,NY,Baldwin Bikes,Baldwin,NY,Trek Fuel EX 9.8 29 - 2017,2017,Trek,Mountain Bikes
1482,5,2,4999.99,0.05,1,2018040,2,7,Baldwinsville,NY,Baldwin Bikes,Baldwin,NY,Trek Super Commuter+ 8S - 2018,2018,Trek,Electric Bikes
1483,1,1,489.99,0.05,1,2018040,2,7,Plattsburgh,NY,Baldwin Bikes,Baldwin,NY,Trek Superfly 24 - 2017/2018,2018,Trek,Children Bicycles
1483,2,2,679.99,0.07,1,2018040,2,7,Plattsburgh,NY,Baldwin Bikes,Baldwin,NY,Electra Townie Original 21D EQ - 2017/2018,2018,Electra,Cruisers Bicycles
1484,1,2,319.99,0.07,2,2018040,2,6,Baldwinsville,NY,Baldwin Bikes,Baldwin,NY,"Electra Treasure 1 20"" - 2018",2018,Electra,Children Bicycles
1484,2,2,3499.99,0.2,2,2018040,2,6,Baldwinsville,NY,Baldwin Bikes,Baldwin,NY,Trek Domane SL 6 - 2017,2017,Trek,Road Bikes
1484,3,2,679.99,0.05,2,2018040,2,6,Baldwinsville,NY,Baldwin Bikes,Baldwin,NY,Electra Townie Original 21D EQ - 2017/2018,2018,Electra,Comfort Bicycles
1485,1,2,2499.99,0.2,2,2018040,2,7,Merrick,NY,Baldwin Bikes,Baldwin,NY,Surly Troll Frameset - 2018,2018,Surly,Mountain Bikes
1485,2,1,319.99,0.2,2,2018040,2,7,Merrick,NY,Baldwin Bikes,Baldwin,NY,Trek Precaliber 24 (7-Speed) - Boys - 2018,2018,Trek,Children Bicycles
1486,1,2,1559.99,0.05,2,2018040,2,7,Lindenhurst,NY,Baldwin Bikes,Baldwin,NY,Sun Bicycles ElectroLite - 2017,2017,Sun Bicycles,Electric Bikes
1486,2,1,489.99,0.05,2,2018040,2,7,Lindenhurst,NY,Baldwin Bikes,Baldwin,NY,Electra Straight 8 3i (20-inch) - Boy's - 2017,2017,Electra,Children Bicycles
1486,3,1,489.99,0.1,2,2018040,2,7,Lindenhurst,NY,Baldwin Bikes,Baldwin,NY,Trek Marlin 5 - 2018,2018,Trek,Mountain Bikes
1486,4,1,199.99,0.1,2,2018040,2,7,Lindenhurst,NY,Baldwin Bikes,Baldwin,NY,Trek Precaliber 12 Boy's - 2018,2018,Trek,Children Bicycles
1487,1,1,4499.99,0.07,1,2018040,1,3,Palos Verdes Peninsula,CA,Santa Cruz Bikes,Santa Cruz,CA,Trek Emonda SLR 6 - 2018,2018,Trek,Road Bikes
1487,2,2,1549.99,0.2,1,2018040,1,3,Palos Verdes Peninsula,CA,Santa Cruz Bikes,Santa Cruz,CA,Trek Domane ALR 4 Disc Women's - 2018,2018,Trek,Road Bikes
1487,3,1,2999.99,0.05,1,2018040,1,3,Palos Verdes Peninsula,CA,Santa Cruz Bikes,Santa Cruz,CA,Electra Townie Commute Go! - 2018,2018,Electra,Electric Bikes
1487,4,1,2299.99,0.05,1,2018040,1,3,Palos Verdes Peninsula,CA,Santa Cruz Bikes,Santa Cruz,CA,Trek Verve+ - 2018,2018,Trek,Electric Bikes
1487,5,2,349.99,0.2,1,2018040,1,3,Palos Verdes Peninsula,CA,Santa Cruz Bikes,Santa Cruz,CA,Electra Moto 3i (20-inch) - Boy's - 2017,2017,Electra,Children Bicycles
1488,1,1,2299.99,0.07,2,2018040,1,3,Redondo Beach,CA,Santa Cruz Bikes,Santa Cruz,CA,Trek Fuel EX 5 27.5 Plus - 2017,2017,Trek,Mountain Bikes
1488,2,1,2499.99,0.07,2,2018040,1,3,Redondo Beach,CA,Santa Cruz Bikes,Santa Cruz,CA,Surly Troll Frameset - 2018,2018,Surly,Mountain Bikes
1489,1,1,2999.99,0.2,1,2018040,1,3,Santa Cruz,CA,Santa Cruz Bikes,Santa Cruz,CA,Electra Townie Commute Go! - 2018,2018,Electra,Electric Bikes
1489,2,2,279.99,0.2,1,2018040,1,3,Santa Cruz,CA,Santa Cruz Bikes,Santa Cruz,CA,Electra Cyclosaurus 1 (16-inch) - Boy's - 2018,2018,Electra,Children Bicycles
1489,3,1,875.99,0.1,1,2018040,1,3,Santa Cruz,CA,Santa Cruz Bikes,Santa Cruz,CA,Surly Steamroller - 2017,2017,Surly,Road Bikes
1490,1,1,299.99,0.1,2,2018040,1,3,Fresno,CA,Santa Cruz Bikes,Santa Cruz,CA,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,2017,Electra,Children Bicycles
1490,2,1,749.99,0.1,2,2018040,1,3,Fresno,CA,Santa Cruz Bikes,Santa Cruz,CA,Electra Townie Balloon 3i EQ - 2017/2018,2018,Electra,Cruisers Bicycles
1490,3,1,319.99,0.05,2,2018040,1,3,Fresno,CA,Santa Cruz Bikes,Santa Cruz,CA,Electra Cruiser 7D - 2016/2017/2018,2018,Electra,Cruisers Bicycles
1491,1,2,299.99,0.2,1,2018040,1,3,Coachella,CA,Santa Cruz Bikes,Santa Cruz,CA,"Electra Girl's Hawaii 1 16"" - 2017",2017,Electra,Children Bicycles
1491,2,1,449.99,0.05,1,2018040,1,3,Coachella,CA,Santa Cruz Bikes,Santa Cruz,CA,Electra Townie Original 1 - 2018,2018,Electra,Comfort Bicycles
1491,3,2,1559.99,0.07,1,2018040,1,3,Coachella,CA,Santa Cruz Bikes,Santa Cruz,CA,Sun Bicycles ElectroLite - 2017,2017,Sun Bicycles,Electric Bikes
1491,4,2,2999.99,0.07,1,2018040,1,3,Coachella,CA,Santa Cruz Bikes,Santa Cruz,CA,Trek Remedy 7 27.5 - 2018,2018,Trek,Mountain Bikes
1492,1,2,379.99,0.1,1,2018040,2,7,Queensbury,NY,Baldwin Bikes,Baldwin,NY,Haro Flightline One ST - 2017,2017,Haro,Mountain Bikes
1493,1,1,429.99,0.1,2,2018040,3,8,Desoto,TX,Rowlett Bikes,Rowlett,TX,Electra Cruiser Lux 1 Ladies' - 2018,2018,Electra,Cruisers Bicycles
1494,1,2,429.99,0.1,2,2018040,1,3,Rocklin,CA,Santa Cruz Bikes,Santa Cruz,CA,Electra Cruiser Lux 1 Ladies' - 2018,2018,Electra,Cruisers Bicycles
1494,2,2,749.99,0.2,2,2018040,1,3,Rocklin,CA,Santa Cruz Bikes,Santa Cruz,CA,Trek Domane AL 2 - 2018,2018,Trek,Road Bikes
1494,3,2,249.99,0.05,2,2018040,1,3,Rocklin,CA,Santa Cruz Bikes,Santa Cruz,CA,Strider Sport 16 - 2018,2018,Strider,Children Bicycles
1495,1,2,369.99,0.05,2,2018040,2,7,Oswego,NY,Baldwin Bikes,Baldwin,NY,Electra Sweet Ride 3i (20-inch) - Girls' - 2018,2018,Electra,Children Bicycles
1495,2,2,749.99,0.2,2,2018040,2,7,Oswego,NY,Baldwin Bikes,Baldwin,NY,Electra Townie Balloon 8D EQ Ladies' - 2016/2017/2018,2018,Electra,Comfort Bicycles
1495,3,1,2599.0,0.1,2,2018040,2,7,Oswego,NY,Baldwin Bikes,Baldwin,NY,Heller Shagamaw GX1 - 2018,2018,Heller,Mountain Bikes
1496,1,1,599.99,0.07,1,2018040,1,3,Redondo Beach,CA,Santa Cruz Bikes,Santa Cruz,CA,Electra Townie Original 7D EQ Ladies' - 2017/2018,2018,Electra,Cruisers Bicycles
1496,2,1,899.99,0.07,1,2018040,1,3,Redondo Beach,CA,Santa Cruz Bikes,Santa Cruz,CA,Electra Tiger Shark 3i - 2018,2018,Electra,Cruisers Bicycles
1496,3,2,479.99,0.05,1,2018040,1,3,Redondo Beach,CA,Santa Cruz Bikes,Santa Cruz,CA,Electra Cruiser Lux 7D - 2018,2018,Electra,Cruisers Bicycles
1496,4,1,449.99,0.05,1,2018040,1,3,Redondo Beach,CA,Santa Cruz Bikes,Santa Cruz,CA,Electra Townie Original 1 - 2018,2018,Electra,Comfort Bicycles
1496,5,2,959.99,0.2,1,2018040,1,3,Redondo Beach,CA,Santa Cruz Bikes,Santa Cruz,CA,Electra Delivery 3i - 2016/2017/2018,2018,Electra,Cruisers Bicycles
1497,1,2,1599.99,0.2,2,2018040,1,2,Oakland,CA,Santa Cruz Bikes,Santa Cruz,CA,Trek Stache 5 - 2018,2018,Trek,Mountain Bikes
1497,2,2,2999.99,0.1,2,2018040,1,2,Oakland,CA,Santa Cruz Bikes,Santa Cruz,CA,Electra Townie Commute Go! - 2018,2018,Electra,Electric Bikes
