,Question,SQL Query,Method,Table,Label
53,What is the service rating for Supplier C when deliveries are made early and the quality is rated as excellent?,"SELECT ServiceRating FROM SupplierServiceQuality WHERE SupplierName = ""Supplier C"" AND DeliveryTime = ""Early"" AND QualityScore = ""Excellent""",extractive,"<table border=""1"" class=""dataframe"">
  <thead>
    <tr>
      <th>DeliveryTime</th>
      <th colspan=""4"" halign=""left"">Delayed</th>
      <th colspan=""4"" halign=""left"">Early</th>
      <th colspan=""4"" halign=""left"">On Time</th>
    </tr>
    <tr>
      <th>SupplierName</th>
      <th>Supplier A</th>
      <th>Supplier B</th>
      <th>Supplier C</th>
      <th>Supplier D</th>
      <th>Supplier A</th>
      <th>Supplier B</th>
      <th>Supplier C</th>
      <th>Supplier D</th>
      <th>Supplier A</th>
      <th>Supplier B</th>
      <th>Supplier C</th>
      <th>Supplier D</th>
    </tr>
  </thead>
  <tbody>
    <tr>
      <th></th>
      <td>4.413272</td>
      <td>4.042839</td>
      <td>3.668124</td>
      <td>4.393813</td>
      <td>4.732113</td>
      <td>2.367220</td>
      <td>1.388953</td>
      <td>2.585188</td>
      <td>0.048250</td>
      <td>0.608568</td>
      <td>3.070015</td>
      <td>1.923726</td>
    </tr>
    <tr>
      <th></th>
      <td>3.221896</td>
      <td>2.614404</td>
      <td>4.434576</td>
      <td>3.157068</td>
      <td>4.643000</td>
      <td>2.203516</td>
      <td>1.619579</td>
      <td>2.859361</td>
      <td>2.976316</td>
      <td>1.880891</td>
      <td>4.770440</td>
      <td>0.223228</td>
    </tr>
    <tr>
      <th></th>
      <td>0.944340</td>
      <td>3.911172</td>
      <td>4.139677</td>
      <td>4.118755</td>
      <td>3.861032</td>
      <td>4.058480</td>
      <td>4.631146</td>
      <td>1.227395</td>
      <td>3.070989</td>
      <td>1.832255</td>
      <td>3.447555</td>
      <td>2.353692</td>
    </tr>
    <tr>
      <th></th>
      <td>2.714662</td>
      <td>3.220591</td>
      <td>2.492290</td>
      <td>0.881531</td>
      <td>3.313885</td>
      <td>4.252317</td>
      <td>3.451530</td>
      <td>3.179526</td>
      <td>4.499956</td>
      <td>0.270360</td>
      <td>0.989017</td>
      <td>2.815357</td>
    </tr>
  </tbody>
</table>",1.619579302713083
54,What is the delivery time recorded for Supplier C when their performance is rated as average?,"SELECT DeliveryTime FROM SupplierPerformanceMetrics2028 WHERE SupplierName = ""Supplier C"" AND PerformanceRating = ""Average""",extractive,"<table border=""1"" class=""dataframe"">
  <thead>
    <tr style=""text-align: right;"">
      <th>PerformanceRating</th>
      <th>Average</th>
      <th>Excellent</th>
      <th>Good</th>
      <th>Poor</th>
    </tr>
  </thead>
  <tbody>
    <tr>
      <th></th>
      <td>11.250848</td>
      <td>6.205519</td>
      <td>17.708624</td>
      <td>22.352919</td>
    </tr>
    <tr>
      <th></th>
      <td>18.906055</td>
      <td>NaN</td>
      <td>NaN</td>
      <td>NaN</td>
    </tr>
    <tr>
      <th></th>
      <td>NaN</td>
      <td>NaN</td>
      <td>NaN</td>
      <td>26.993845</td>
    </tr>
  </tbody>
</table>",18.906054631217238
55,What is the delivery duration for shipments that were delivered on schedule using maritime transport?,"SELECT DeliveryTime FROM SupplierDeliveryPerformanceMetrics WHERE DeliveryStatus = ""On Time"" AND DeliveryMethod = ""Sea""",extractive,"<table border=""1"" class=""dataframe"">
  <thead>
    <tr style=""text-align: right;"">
      <th>DeliveryMethod</th>
      <th>Air</th>
      <th>Ground</th>
      <th>Sea</th>
    </tr>
  </thead>
  <tbody>
    <tr>
      <th></th>
      <td>36.274864</td>
      <td>45.687756</td>
      <td>40.532345</td>
    </tr>
    <tr>
      <th></th>
      <td>30.290125</td>
      <td>5.960142</td>
      <td>2.855700</td>
    </tr>
    <tr>
      <th></th>
      <td>0.909871</td>
      <td>47.078784</td>
      <td>29.152849</td>
    </tr>
  </tbody>
</table>",29.152849309268223
56,What is the allocated budget for Project C that is currently on schedule?,"SELECT BudgetAmount FROM ProjectBudget WHERE ProjectName = ""Project C"" AND BudgetStatus = ""On Track""",extractive,"<table border=""1"" class=""dataframe"">
  <thead>
    <tr style=""text-align: right;"">
      <th>BudgetStatus</th>
      <th>On Track</th>
      <th>Over Budget</th>
      <th>Under Budget</th>
    </tr>
  </thead>
  <tbody>
    <tr>
      <th></th>
      <td>932765.524959</td>
      <td>883121.26082</td>
      <td>632597.294081</td>
    </tr>
    <tr>
      <th></th>
      <td>625374.555588</td>
      <td>NaN</td>
      <td>NaN</td>
    </tr>
    <tr>
      <th></th>
      <td>NaN</td>
      <td>NaN</td>
      <td>453473.183820</td>
    </tr>
  </tbody>
</table>",625374.5555883673
57,What is the performance rating for Supplier C when their deliveries are made on schedule?,"SELECT PerformanceRating FROM SupplierPerformanceMetrics2029 WHERE SupplierName = ""Supplier C"" AND DeliveryStatus = ""On Time""",extractive,"<table border=""1"" class=""dataframe"">
  <thead>
    <tr style=""text-align: right;"">
      <th>SupplierName</th>
      <th>Supplier A</th>
      <th>Supplier B</th>
      <th>Supplier C</th>
      <th>Supplier D</th>
      <th>Supplier E</th>
      <th>Supplier F</th>
      <th>Supplier G</th>
      <th>Supplier H</th>
      <th>Supplier I</th>
      <th>Supplier J</th>
      <th>Supplier K</th>
      <th>Supplier L</th>
      <th>Supplier M</th>
      <th>Supplier N</th>
      <th>Supplier O</th>
      <th>Supplier P</th>
      <th>Supplier Q</th>
      <th>Supplier R</th>
      <th>Supplier S</th>
      <th>Supplier T</th>
      <th>Supplier U</th>
      <th>Supplier V</th>
      <th>Supplier W</th>
      <th>Supplier X</th>
      <th>Supplier Y</th>
      <th>Supplier Z</th>
    </tr>
  </thead>
  <tbody>
    <tr>
      <th></th>
      <td>9.818434</td>
      <td>2.535629</td>
      <td>7.186079</td>
      <td>2.140293</td>
      <td>5.236227</td>
      <td>2.944907</td>
      <td>5.172412</td>
      <td>2.662344</td>
      <td>4.355521</td>
      <td>8.256498</td>
      <td>2.559512</td>
      <td>1.379042</td>
      <td>5.233175</td>
      <td>7.630214</td>
      <td>8.113947</td>
      <td>5.625057</td>
      <td>4.968219</td>
      <td>2.902242</td>
      <td>1.449831</td>
      <td>5.544893</td>
      <td>1.160159</td>
      <td>1.976837</td>
      <td>7.770310</td>
      <td>0.202371</td>
      <td>7.253797</td>
      <td>2.906579</td>
    </tr>
    <tr>
      <th></th>
      <td>1.104224</td>
      <td>2.789967</td>
      <td>7.394753</td>
      <td>1.420822</td>
      <td>8.174984</td>
      <td>2.650271</td>
      <td>2.778713</td>
      <td>8.828868</td>
      <td>3.548477</td>
      <td>7.349411</td>
      <td>5.821963</td>
      <td>3.969432</td>
      <td>0.392948</td>
      <td>7.186855</td>
      <td>1.548884</td>
      <td>6.217015</td>
      <td>4.918802</td>
      <td>4.269638</td>
      <td>1.192448</td>
      <td>5.111246</td>
      <td>6.535313</td>
      <td>3.666167</td>
      <td>8.611580</td>
      <td>0.227835</td>
      <td>9.884152</td>
      <td>8.877008</td>
    </tr>
    <tr>
      <th></th>
      <td>1.608826</td>
      <td>8.795628</td>
      <td>6.530737</td>
      <td>6.086394</td>
      <td>2.996918</td>
      <td>9.624951</td>
      <td>2.180452</td>
      <td>1.372096</td>
      <td>2.771157</td>
      <td>4.830735</td>
      <td>1.579605</td>
      <td>7.745635</td>
      <td>1.843218</td>
      <td>9.238583</td>
      <td>7.505486</td>
      <td>2.210795</td>
      <td>7.448342</td>
      <td>5.803502</td>
      <td>7.656711</td>
      <td>3.407582</td>
      <td>8.729487</td>
      <td>8.678635</td>
      <td>7.088113</td>
      <td>6.550552</td>
      <td>5.889095</td>
      <td>7.336819</td>
    </tr>
  </tbody>
</table>",6.530737362941416
58,What is the delivery duration for Supplier A when their performance is rated as excellent and the deliveries are made on schedule?,"SELECT DeliveryTime FROM SupplierPerformanceMetrics2023 WHERE SupplierName = ""Supplier A"" AND PerformanceRating = ""Excellent"" AND DeliveryStatus = ""On Time""",extractive,"<table border=""1"" class=""dataframe"">
  <thead>
    <tr>
      <th>SupplierName</th>
      <th colspan=""2"" halign=""left"">Supplier A</th>
      <th colspan=""2"" halign=""left"">Supplier B</th>
      <th colspan=""2"" halign=""left"">Supplier C</th>
    </tr>
    <tr>
      <th>DeliveryStatus</th>
      <th>Delayed</th>
      <th>On Time</th>
      <th>Delayed</th>
      <th>On Time</th>
      <th>Delayed</th>
      <th>On Time</th>
    </tr>
  </thead>
  <tbody>
    <tr>
      <th></th>
      <td>18.895662</td>
      <td>6.361334</td>
      <td>1.251484</td>
      <td>29.242612</td>
      <td>5.302701</td>
      <td>16.017403</td>
    </tr>
    <tr>
      <th></th>
      <td>17.357785</td>
      <td>11.931713</td>
      <td>20.004811</td>
      <td>20.813016</td>
      <td>15.471128</td>
      <td>21.754569</td>
    </tr>
    <tr>
      <th></th>
      <td>9.592853</td>
      <td>22.752314</td>
      <td>26.541070</td>
      <td>0.920412</td>
      <td>8.006478</td>
      <td>25.071814</td>
    </tr>
    <tr>
      <th></th>
      <td>24.928075</td>
      <td>17.228124</td>
      <td>1.016776</td>
      <td>26.844023</td>
      <td>27.897142</td>
      <td>18.390127</td>
    </tr>
  </tbody>
</table>",11.931712826126327
59,What was the delivery time recorded for Supplier D when their performance was rated as excellent and the deliveries were made on schedule?,"SELECT DeliveryTime FROM SupplierPerformanceMetrics2023 WHERE SupplierName = ""Supplier D"" AND PerformanceRating = ""Excellent"" AND DeliveryStatus = ""On Time""",extractive,"<table border=""1"" class=""dataframe"">
  <thead>
    <tr>
      <th>SupplierName</th>
      <th colspan=""2"" halign=""left"">Supplier A</th>
      <th colspan=""2"" halign=""left"">Supplier B</th>
      <th colspan=""2"" halign=""left"">Supplier C</th>
      <th colspan=""2"" halign=""left"">Supplier D</th>
    </tr>
    <tr>
      <th>DeliveryStatus</th>
      <th>Delayed</th>
      <th>On Time</th>
      <th>Delayed</th>
      <th>On Time</th>
      <th>Delayed</th>
      <th>On Time</th>
      <th>Delayed</th>
      <th>On Time</th>
    </tr>
  </thead>
  <tbody>
    <tr>
      <th></th>
      <td>16.570153</td>
      <td>28.976932</td>
      <td>9.445972</td>
      <td>20.636573</td>
      <td>20.844997</td>
      <td>5.186276</td>
      <td>2.397450</td>
      <td>10.988666</td>
    </tr>
    <tr>
      <th></th>
      <td>10.708448</td>
      <td>1.976029</td>
      <td>23.449870</td>
      <td>27.045904</td>
      <td>1.283539</td>
      <td>2.324842</td>
      <td>11.594828</td>
      <td>12.860133</td>
    </tr>
    <tr>
      <th></th>
      <td>20.108613</td>
      <td>8.866785</td>
      <td>12.380634</td>
      <td>11.179772</td>
      <td>5.457330</td>
      <td>9.779121</td>
      <td>8.623870</td>
      <td>6.440843</td>
    </tr>
    <tr>
      <th></th>
      <td>27.962691</td>
      <td>22.462429</td>
      <td>18.432533</td>
      <td>21.350704</td>
      <td>5.308445</td>
      <td>28.364003</td>
      <td>18.903682</td>
      <td>25.922004</td>
    </tr>
  </tbody>
</table>",12.860133499956515
60,What was the delivery time recorded for Supplier A when their performance was rated as poor?,"SELECT DeliveryTime FROM SupplierPerformanceMetrics2023 WHERE SupplierName = ""Supplier A"" AND PerformanceRating = ""Poor""",extractive,"<table border=""1"" class=""dataframe"">
  <thead>
    <tr style=""text-align: right;"">
      <th>PerformanceRating</th>
      <th>Average</th>
      <th>Excellent</th>
      <th>Good</th>
      <th>Poor</th>
    </tr>
  </thead>
  <tbody>
    <tr>
      <th></th>
      <td>9.663478</td>
      <td>22.561879</td>
      <td>27.936361</td>
      <td>5.873834</td>
    </tr>
    <tr>
      <th></th>
      <td>6.855672</td>
      <td>5.090205</td>
      <td>13.161567</td>
      <td>16.451872</td>
    </tr>
    <tr>
      <th></th>
      <td>8.815386</td>
      <td>20.600874</td>
      <td>27.098570</td>
      <td>9.605909</td>
    </tr>
    <tr>
      <th></th>
      <td>25.788203</td>
      <td>27.243561</td>
      <td>21.891440</td>
      <td>14.084428</td>
    </tr>
  </tbody>
</table>",5.873834421338387
61,What is the delivery expense associated with Supplier A when their performance is rated as good and the delivery was timely?,"SELECT DeliveryCost FROM SupplierPerformanceMetrics2023 WHERE SupplierName = ""Supplier A"" AND PerformanceRating = ""Good"" AND DeliveryStatus = ""On Time""",extractive,"<table border=""1"" class=""dataframe"">
  <thead>
    <tr style=""text-align: right;"">
      <th>PerformanceRating</th>
      <th>Average</th>
      <th>Excellent</th>
      <th>Good</th>
      <th>Poor</th>
    </tr>
  </thead>
  <tbody>
    <tr>
      <th></th>
      <td>3552.123367</td>
      <td>5557.556538</td>
      <td>5880.908723</td>
      <td>NaN</td>
    </tr>
    <tr>
      <th></th>
      <td>NaN</td>
      <td>NaN</td>
      <td>NaN</td>
      <td>2484.863529</td>
    </tr>
    <tr>
      <th></th>
      <td>NaN</td>
      <td>NaN</td>
      <td>4453.293181</td>
      <td>9646.385387</td>
    </tr>
    <tr>
      <th></th>
      <td>NaN</td>
      <td>NaN</td>
      <td>3454.423403</td>
      <td>NaN</td>
    </tr>
    <tr>
      <th></th>
      <td>NaN</td>
      <td>NaN</td>
      <td>3353.001105</td>
      <td>5850.701691</td>
    </tr>
    <tr>
      <th></th>
      <td>3916.247176</td>
      <td>NaN</td>
      <td>4410.425414</td>
      <td>3896.090380</td>
    </tr>
    <tr>
      <th></th>
      <td>NaN</td>
      <td>5641.533421</td>
      <td>21.079620</td>
      <td>NaN</td>
    </tr>
    <tr>
      <th></th>
      <td>NaN</td>
      <td>5484.304832</td>
      <td>9455.788908</td>
      <td>9232.123367</td>
    </tr>
    <tr>
      <th></th>
      <td>NaN</td>
      <td>7948.514421</td>
      <td>5354.828452</td>
      <td>178.825035</td>
    </tr>
    <tr>
      <th></th>
      <td>3728.259034</td>
      <td>NaN</td>
      <td>NaN</td>
      <td>1671.361493</td>
    </tr>
    <tr>
      <th></th>
      <td>NaN</td>
      <td>NaN</td>
      <td>380.728994</td>
      <td>7998.534828</td>
    </tr>
    <tr>
      <th></th>
      <td>5211.758742</td>
      <td>7787.738988</td>
      <td>5905.559621</td>
      <td>7895.898336</td>
    </tr>
    <tr>
      <th></th>
      <td>259.053276</td>
      <td>NaN</td>
      <td>2547.124130</td>
      <td>7622.199425</td>
    </tr>
    <tr>
      <th></th>
      <td>NaN</td>
      <td>NaN</td>
      <td>NaN</td>
      <td>771.630085</td>
    </tr>
    <tr>
      <th></th>
      <td>NaN</td>
      <td>NaN</td>
      <td>6390.234572</td>
      <td>8463.301248</td>
    </tr>
  </tbody>
</table>",4453.293180501862
62,What was the delayed delivery time for food products from Supplier B?,"SELECT DeliveryTime FROM SupplierPerformanceMetrics2023 WHERE SupplierName = ""Supplier B"" AND ProductCategory = ""Food"" AND DeliveryStatus = ""Delayed""",extractive,"<table border=""1"" class=""dataframe"">
  <thead>
    <tr style=""text-align: right;"">
      <th>ProductCategory</th>
      <th>Clothing</th>
      <th>Electronics</th>
      <th>Food</th>
    </tr>
  </thead>
  <tbody>
    <tr>
      <th></th>
      <td>29.208582</td>
      <td>16.233026</td>
      <td>19.431686</td>
    </tr>
    <tr>
      <th></th>
      <td>28.817672</td>
      <td>19.186138</td>
      <td>24.626487</td>
    </tr>
    <tr>
      <th></th>
      <td>10.023389</td>
      <td>11.659745</td>
      <td>10.769673</td>
    </tr>
    <tr>
      <th></th>
      <td>22.161440</td>
      <td>11.599710</td>
      <td>7.967042</td>
    </tr>
    <tr>
      <th></th>
      <td>24.961507</td>
      <td>9.225075</td>
      <td>8.806691</td>
    </tr>
    <tr>
      <th></th>
      <td>6.004173</td>
      <td>8.338232</td>
      <td>7.725987</td>
    </tr>
    <tr>
      <th></th>
      <td>22.642605</td>
      <td>14.836513</td>
      <td>22.240096</td>
    </tr>
    <tr>
      <th></th>
      <td>19.316829</td>
      <td>27.182405</td>
      <td>11.819785</td>
    </tr>
    <tr>
      <th></th>
      <td>5.241491</td>
      <td>20.889582</td>
      <td>24.940138</td>
    </tr>
  </tbody>
</table>",8.80669079329811
63,What is the performance rating for Supplier C in the African region according to the latest metrics?,"SELECT PerformanceRating FROM SupplierPerformanceMetrics2023 WHERE SupplierName = ""Supplier C"" AND Region = ""Africa""",extractive,"<table border=""1"" class=""dataframe"">
  <thead>
    <tr style=""text-align: right;"">
      <th>Region</th>
      <th>Africa</th>
      <th>Asia</th>
      <th>Europe</th>
      <th>North America</th>
      <th>South America</th>
    </tr>
  </thead>
  <tbody>
    <tr>
      <th></th>
      <td>1.002601</td>
      <td>2.725955</td>
      <td>8.033047</td>
      <td>3.903119</td>
      <td>8.291923</td>
    </tr>
    <tr>
      <th></th>
      <td>9.579239</td>
      <td>2.202413</td>
      <td>9.697459</td>
      <td>6.152290</td>
      <td>1.734418</td>
    </tr>
    <tr>
      <th></th>
      <td>4.255023</td>
      <td>0.123014</td>
      <td>7.918930</td>
      <td>3.952775</td>
      <td>8.170572</td>
    </tr>
  </tbody>
</table>",4.255022971949234
64,What is the delivery score for Supplier A in the Electronics category for the West region?,"SELECT DeliveryScore FROM SupplierPerformanceMetrics2023 WHERE SupplierName = ""Supplier A"" AND ProductCategory = ""Electronics"" AND Region = ""West""",extractive,"<table border=""1"" class=""dataframe"">
  <thead>
    <tr style=""text-align: right;"">
      <th>SupplierName</th>
      <th>Supplier A</th>
      <th>Supplier B</th>
      <th>Supplier C</th>
    </tr>
  </thead>
  <tbody>
    <tr>
      <th></th>
      <td>NaN</td>
      <td>85.299626</td>
      <td>NaN</td>
    </tr>
    <tr>
      <th></th>
      <td>NaN</td>
      <td>60.385658</td>
      <td>59.142334</td>
    </tr>
    <tr>
      <th></th>
      <td>NaN</td>
      <td>NaN</td>
      <td>76.702829</td>
    </tr>
    <tr>
      <th></th>
      <td>54.779546</td>
      <td>NaN</td>
      <td>7.755997</td>
    </tr>
    <tr>
      <th></th>
      <td>57.823200</td>
      <td>NaN</td>
      <td>72.322215</td>
    </tr>
    <tr>
      <th></th>
      <td>97.263754</td>
      <td>NaN</td>
      <td>61.753230</td>
    </tr>
    <tr>
      <th></th>
      <td>NaN</td>
      <td>NaN</td>
      <td>75.217953</td>
    </tr>
    <tr>
      <th></th>
      <td>33.724450</td>
      <td>NaN</td>
      <td>84.100329</td>
    </tr>
    <tr>
      <th></th>
      <td>NaN</td>
      <td>NaN</td>
      <td>68.777454</td>
    </tr>
    <tr>
      <th></th>
      <td>NaN</td>
      <td>5.517275</td>
      <td>NaN</td>
    </tr>
    <tr>
      <th></th>
      <td>58.430247</td>
      <td>NaN</td>
      <td>NaN</td>
    </tr>
    <tr>
      <th></th>
      <td>NaN</td>
      <td>NaN</td>
      <td>11.990201</td>
    </tr>
  </tbody>
</table>",33.724449547901756
65,What is the delivery duration for logistics services rated as excellent?,"SELECT DeliveryTime FROM SupplierServiceMetrics WHERE ServiceType = ""Logistics"" AND ServiceRating = ""Excellent""",extractive,"<table border=""1"" class=""dataframe"">
  <thead>
    <tr style=""text-align: right;"">
      <th>ServiceType</th>
      <th>Consulting</th>
      <th>Logistics</th>
    </tr>
  </thead>
  <tbody>
    <tr>
      <th></th>
      <td>14.785831</td>
      <td>NaN</td>
    </tr>
    <tr>
      <th></th>
      <td>NaN</td>
      <td>28.021756</td>
    </tr>
    <tr>
      <th></th>
      <td>20.433458</td>
      <td>0.859622</td>
    </tr>
    <tr>
      <th></th>
      <td>23.124202</td>
      <td>6.932379</td>
    </tr>
  </tbody>
</table>",28.021756093671275
66,What is the delivery duration for food items from Supplier A that were delivered on schedule?,"SELECT DeliveryTime FROM SupplierPerformanceMetrics2023 WHERE SupplierName = ""Supplier A"" AND ProductCategory = ""Food"" AND DeliveryStatus = ""On Time""",extractive,"<table border=""1"" class=""dataframe"">
  <thead>
    <tr style=""text-align: right;"">
      <th>ProductCategory</th>
      <th>Clothing</th>
      <th>Electronics</th>
      <th>Food</th>
    </tr>
  </thead>
  <tbody>
    <tr>
      <th></th>
      <td>NaN</td>
      <td>2.300529</td>
      <td>3.080924</td>
    </tr>
    <tr>
      <th></th>
      <td>12.492419</td>
      <td>NaN</td>
      <td>27.179439</td>
    </tr>
    <tr>
      <th></th>
      <td>NaN</td>
      <td>25.118383</td>
      <td>22.293540</td>
    </tr>
    <tr>
      <th></th>
      <td>23.350800</td>
      <td>NaN</td>
      <td>NaN</td>
    </tr>
    <tr>
      <th></th>
      <td>18.794762</td>
      <td>NaN</td>
      <td>NaN</td>
    </tr>
    <tr>
      <th></th>
      <td>4.681243</td>
      <td>27.599623</td>
      <td>NaN</td>
    </tr>
    <tr>
      <th></th>
      <td>NaN</td>
      <td>NaN</td>
      <td>24.030774</td>
    </tr>
    <tr>
      <th></th>
      <td>21.171225</td>
      <td>11.525449</td>
      <td>20.016930</td>
    </tr>
  </tbody>
</table>",22.293540473392504
67,What is the performance rating for Supplier B in the furniture category when the delivery status is marked as cancelled?,"SELECT PerformanceRating FROM SupplierPerformanceMetrics2023 WHERE SupplierName = ""Supplier B"" AND ProductCategory = ""Furniture"" AND DeliveryStatus = ""Cancelled""",extractive,"<table border=""1"" class=""dataframe"">
  <thead>
    <tr style=""text-align: right;"">
      <th>SupplierName</th>
      <th>Supplier A</th>
      <th>Supplier B</th>
      <th>Supplier C</th>
    </tr>
  </thead>
  <tbody>
    <tr>
      <th></th>
      <td>6.458708</td>
      <td>NaN</td>
      <td>NaN</td>
    </tr>
    <tr>
      <th></th>
      <td>NaN</td>
      <td>2.409026</td>
      <td>0.920370</td>
    </tr>
    <tr>
      <th></th>
      <td>NaN</td>
      <td>NaN</td>
      <td>6.897923</td>
    </tr>
    <tr>
      <th></th>
      <td>3.462392</td>
      <td>7.900142</td>
      <td>NaN</td>
    </tr>
    <tr>
      <th></th>
      <td>2.415370</td>
      <td>8.102678</td>
      <td>6.701990</td>
    </tr>
    <tr>
      <th></th>
      <td>5.246718</td>
      <td>1.498354</td>
      <td>8.600710</td>
    </tr>
  </tbody>
</table>",8.102677819251014
68,What is the average delivery duration for food products from Supplier C?,"SELECT AverageDeliveryTime FROM SupplierPerformanceMetrics2023 WHERE SupplierName = ""Supplier C"" AND ProductCategory = ""Food""",extractive,"<table border=""1"" class=""dataframe"">
  <thead>
    <tr style=""text-align: right;"">
      <th>SupplierName</th>
      <th>Supplier A</th>
      <th>Supplier B</th>
      <th>Supplier C</th>
      <th>Supplier D</th>
    </tr>
  </thead>
  <tbody>
    <tr>
      <th></th>
      <td>7.971450</td>
      <td>3.565675</td>
      <td>NaN</td>
      <td>NaN</td>
    </tr>
    <tr>
      <th></th>
      <td>19.794495</td>
      <td>NaN</td>
      <td>12.033796</td>
      <td>5.724253</td>
    </tr>
    <tr>
      <th></th>
      <td>2.334234</td>
      <td>NaN</td>
      <td>26.603037</td>
      <td>NaN</td>
    </tr>
    <tr>
      <th></th>
      <td>15.165485</td>
      <td>2.347370</td>
      <td>NaN</td>
      <td>NaN</td>
    </tr>
  </tbody>
</table>",26.60303746195661
69,What was the delivery time recorded for Supplier C when their performance was rated as poor?,"SELECT DeliveryTime FROM SupplierPerformanceMetrics2023 WHERE SupplierName = ""Supplier C"" AND PerformanceRating = ""Poor""",extractive,"<table border=""1"" class=""dataframe"">
  <thead>
    <tr style=""text-align: right;"">
      <th>PerformanceRating</th>
      <th>Average</th>
      <th>Excellent</th>
      <th>Good</th>
      <th>Poor</th>
    </tr>
  </thead>
  <tbody>
    <tr>
      <th></th>
      <td>NaN</td>
      <td>29.323171</td>
      <td>14.592607</td>
      <td>NaN</td>
    </tr>
    <tr>
      <th></th>
      <td>NaN</td>
      <td>24.174114</td>
      <td>12.003324</td>
      <td>NaN</td>
    </tr>
    <tr>
      <th></th>
      <td>5.155403</td>
      <td>11.583325</td>
      <td>NaN</td>
      <td>7.100602</td>
    </tr>
    <tr>
      <th></th>
      <td>NaN</td>
      <td>9.545039</td>
      <td>7.776809</td>
      <td>NaN</td>
    </tr>
  </tbody>
</table>",7.100602489863251
70,What is the average delivery duration for cancelled shipments that were sent via air transport?,"SELECT DeliveryTime FROM SupplierDeliveryMetrics2023 WHERE DeliveryStatus = ""Cancelled"" AND DeliveryMethod = ""Air""",extractive,"<table border=""1"" class=""dataframe"">
  <thead>
    <tr style=""text-align: right;"">
      <th>DeliveryMethod</th>
      <th>Air</th>
      <th>Land</th>
      <th>Sea</th>
    </tr>
  </thead>
  <tbody>
    <tr>
      <th></th>
      <td>62.204525</td>
      <td>NaN</td>
      <td>47.325212</td>
    </tr>
    <tr>
      <th></th>
      <td>NaN</td>
      <td>52.076708</td>
      <td>44.711627</td>
    </tr>
    <tr>
      <th></th>
      <td>NaN</td>
      <td>NaN</td>
      <td>4.673327</td>
    </tr>
  </tbody>
</table>",62.20452543532952
71,What is the performance score for SupplierC in the electronics category?,"SELECT PerformanceScore FROM SupplierPerformanceMetrics2023 WHERE SupplierName = ""SupplierC"" AND ProductType = ""Electronics""",extractive,"<table border=""1"" class=""dataframe"">
  <thead>
    <tr style=""text-align: right;"">
      <th>SupplierName</th>
      <th>SupplierA</th>
      <th>SupplierB</th>
      <th>SupplierC</th>
      <th>SupplierD</th>
    </tr>
  </thead>
  <tbody>
    <tr>
      <th></th>
      <td>80.408632</td>
      <td>63.640257</td>
      <td>36.980596</td>
      <td>69.533252</td>
    </tr>
    <tr>
      <th></th>
      <td>2.916239</td>
      <td>50.820613</td>
      <td>49.760439</td>
      <td>22.065098</td>
    </tr>
    <tr>
      <th></th>
      <td>41.326119</td>
      <td>10.915972</td>
      <td>74.366967</td>
      <td>63.029965</td>
    </tr>
    <tr>
      <th></th>
      <td>30.149675</td>
      <td>65.103746</td>
      <td>9.727716</td>
      <td>54.025584</td>
    </tr>
  </tbody>
</table>",49.7604391428925
72,What is the average performance score for Supplier A in the year 2023?,"SELECT PerformanceScore FROM SupplierPerformanceMetrics2023 WHERE SupplierName = ""Supplier A"" AND PerformanceCategory = ""Average""",extractive,"<table border=""1"" class=""dataframe"">
  <thead>
    <tr style=""text-align: right;"">
      <th>SupplierName</th>
      <th>Supplier A</th>
      <th>Supplier C</th>
    </tr>
  </thead>
  <tbody>
    <tr>
      <th></th>
      <td>95.551171</td>
      <td>47.893441</td>
    </tr>
    <tr>
      <th></th>
      <td>57.346595</td>
      <td>51.910004</td>
    </tr>
    <tr>
      <th></th>
      <td>0.409812</td>
      <td>NaN</td>
    </tr>
  </tbody>
</table>",95.55117114220863
73,What is the service rating for maintenance in the western region?,"SELECT ServiceRating FROM SupplierServiceMetrics2023 WHERE ServiceType = ""Maintenance"" AND Region = ""West""",extractive,"<table border=""1"" class=""dataframe"">
  <thead>
    <tr style=""text-align: right;"">
      <th>Region</th>
      <th>East</th>
      <th>North</th>
      <th>South</th>
      <th>West</th>
    </tr>
  </thead>
  <tbody>
    <tr>
      <th></th>
      <td>3.435470</td>
      <td>4.125005</td>
      <td>2.050411</td>
      <td>2.615636</td>
    </tr>
    <tr>
      <th></th>
      <td>2.768047</td>
      <td>0.462347</td>
      <td>4.449730</td>
      <td>0.282792</td>
    </tr>
    <tr>
      <th></th>
      <td>1.023055</td>
      <td>4.074536</td>
      <td>3.730973</td>
      <td>4.618707</td>
    </tr>
    <tr>
      <th></th>
      <td>0.796594</td>
      <td>1.717687</td>
      <td>2.421952</td>
      <td>0.788439</td>
    </tr>
  </tbody>
</table>",4.61870664301205
