dataset,relation,row_attributes,column_attributes,value_attribute,num_row_attributes,num_column_attributes,pivot_rows,pivot_columns,pivot_cells,non_nan_density,source_rows,source_columns,relation_type,table_csv_path,total_header_levels,min_header_side_levels
sql_bootcamp,sales_enriched,quantity_sold,month; quarter; year; region,total_amount,1,4,10,125,1250,0.9648,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,5,1
sql_bootcamp,sales_enriched,quantity_sold,month_name; quarter; year; region,total_amount,1,4,10,125,1250,0.9648,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,5,1
sql_bootcamp,sales_enriched,quantity_sold,month; quarter; year; region,unit_price,1,4,10,125,1250,0.9648,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,5,1
sql_bootcamp,sales_enriched,quantity_sold,month_name; quarter; year; region,unit_price,1,4,10,125,1250,0.9648,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,5,1
sql_bootcamp,sales_enriched,region,month; quarter; year; quantity_sold,discount,1,4,5,250,1250,0.9648,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,5,1
sql_bootcamp,sales_enriched,region,month_name; quarter; year; quantity_sold,discount,1,4,5,250,1250,0.9648,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,5,1
sql_bootcamp,sales_enriched,region,month; quarter; year; quantity_sold,total_amount,1,4,5,250,1250,0.9648,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,5,1
sql_bootcamp,sales_enriched,region,month_name; quarter; year; quantity_sold,total_amount,1,4,5,250,1250,0.9648,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,5,1
sql_bootcamp,sales_enriched,region,month; quarter; year; quantity_sold,unit_price,1,4,5,250,1250,0.9648,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,5,1
sql_bootcamp,sales_enriched,region,month_name; quarter; year; quantity_sold,unit_price,1,4,5,250,1250,0.9648,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,5,1
sql_bootcamp,sales_enriched,region; quantity_sold,month; year,discount,2,2,50,25,1250,0.9648,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,4,2
sql_bootcamp,sales_enriched,region; quantity_sold,month_name; year,discount,2,2,50,25,1250,0.9648,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,4,2
sql_bootcamp,sales_enriched,region; quantity_sold,month; year,total_amount,2,2,50,25,1250,0.9648,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,4,2
sql_bootcamp,sales_enriched,region; quantity_sold,month_name; year,total_amount,2,2,50,25,1250,0.9648,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,4,2
sql_bootcamp,sales_enriched,region; quantity_sold,month; year,unit_price,2,2,50,25,1250,0.9648,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,4,2
sql_bootcamp,sales_enriched,region; quantity_sold,month_name; year,unit_price,2,2,50,25,1250,0.9648,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,4,2
sql_bootcamp,sales_enriched,month; year,region; quantity_sold,discount,2,2,25,50,1250,0.9648,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,4,2
sql_bootcamp,sales_enriched,month_name; year,region; quantity_sold,discount,2,2,25,50,1250,0.9648,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,4,2
sql_bootcamp,sales_enriched,month; year,region; quantity_sold,total_amount,2,2,25,50,1250,0.9648,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,4,2
sql_bootcamp,sales_enriched,month_name; year,region; quantity_sold,total_amount,2,2,25,50,1250,0.9648,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,4,2
sql_bootcamp,sales_enriched,month; year,region; quantity_sold,unit_price,2,2,25,50,1250,0.9648,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,4,2
sql_bootcamp,sales_enriched,month_name; year,region; quantity_sold,unit_price,2,2,25,50,1250,0.9648,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,4,2
sql_bootcamp,sales_enriched,month; year; quantity_sold,region,discount,3,1,250,5,1250,0.9648,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,4,1
sql_bootcamp,sales_enriched,month_name; year; quantity_sold,region,discount,3,1,250,5,1250,0.9648,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,4,1
sql_bootcamp,sales_enriched,month; year; quantity_sold,region,total_amount,3,1,250,5,1250,0.9648,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,4,1
sql_bootcamp,sales_enriched,month_name; year; quantity_sold,region,total_amount,3,1,250,5,1250,0.9648,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,4,1
sql_bootcamp,sales_enriched,month; year; quantity_sold,region,unit_price,3,1,250,5,1250,0.9648,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,4,1
sql_bootcamp,sales_enriched,month_name; year; quantity_sold,region,unit_price,3,1,250,5,1250,0.9648,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,4,1
sql_bootcamp,sales_enriched,month; year; region,quantity_sold,discount,3,1,125,10,1250,0.9648,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,4,1
sql_bootcamp,sales_enriched,month_name; year; region,quantity_sold,discount,3,1,125,10,1250,0.9648,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,4,1
sql_bootcamp,sales_enriched,month; year; region,quantity_sold,total_amount,3,1,125,10,1250,0.9648,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,4,1
sql_bootcamp,sales_enriched,month_name; year; region,quantity_sold,total_amount,3,1,125,10,1250,0.9648,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,4,1
sql_bootcamp,sales_enriched,month; year; region,quantity_sold,unit_price,3,1,125,10,1250,0.9648,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,4,1
sql_bootcamp,sales_enriched,month_name; year; region,quantity_sold,unit_price,3,1,125,10,1250,0.9648,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,4,1
sql_bootcamp,sales_enriched,quantity_sold,month; year; region,discount,1,3,10,125,1250,0.9648,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,4,1
sql_bootcamp,sales_enriched,quantity_sold,month_name; year; region,discount,1,3,10,125,1250,0.9648,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,4,1
sql_bootcamp,sales_enriched,quantity_sold,month; year; region,total_amount,1,3,10,125,1250,0.9648,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,4,1
sql_bootcamp,sales_enriched,quantity_sold,month_name; year; region,total_amount,1,3,10,125,1250,0.9648,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,4,1
sql_bootcamp,sales_enriched,quantity_sold,month; year; region,unit_price,1,3,10,125,1250,0.9648,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,4,1
sql_bootcamp,sales_enriched,quantity_sold,month_name; year; region,unit_price,1,3,10,125,1250,0.9648,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,4,1
sql_bootcamp,sales_enriched,region,month; year; quantity_sold,discount,1,3,5,250,1250,0.9648,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,4,1
sql_bootcamp,sales_enriched,region,month_name; year; quantity_sold,discount,1,3,5,250,1250,0.9648,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,4,1
sql_bootcamp,sales_enriched,region,month; year; quantity_sold,total_amount,1,3,5,250,1250,0.9648,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,4,1
sql_bootcamp,sales_enriched,region,month_name; year; quantity_sold,total_amount,1,3,5,250,1250,0.9648,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,4,1
sql_bootcamp,sales_enriched,region,month; year; quantity_sold,unit_price,1,3,5,250,1250,0.9648,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,4,1
sql_bootcamp,sales_enriched,region,month_name; year; quantity_sold,unit_price,1,3,5,250,1250,0.9648,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,4,1
bikestores,sales_enriched,model_year; category_name,order_status,discount,2,1,20,4,80,0.9625,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,3,1
bikestores,sales_enriched,model_year; category_name,order_status,list_price,2,1,20,4,80,0.9625,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,3,1
bikestores,sales_enriched,order_status,model_year; category_name,discount,1,2,4,20,80,0.9625,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,3,1
bikestores,sales_enriched,order_status,model_year; category_name,list_price,1,2,4,20,80,0.9625,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,customer_state; category,quarter,discount,2,1,300,4,1200,0.9608333333333333,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,customer_state; category,quarter,total_amount,2,1,300,4,1200,0.9608333333333333,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,customer_state; category,quarter,unit_price,2,1,300,4,1200,0.9608333333333333,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,quarter; customer_state,category,discount,2,1,200,6,1200,0.9608333333333333,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,quarter; customer_state,category,total_amount,2,1,200,6,1200,0.9608333333333333,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,quarter; customer_state,category,unit_price,2,1,200,6,1200,0.9608333333333333,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,customer_state,quarter; category,discount,1,2,50,24,1200,0.9608333333333333,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,customer_state,quarter; category,total_amount,1,2,50,24,1200,0.9608333333333333,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,customer_state,quarter; category,unit_price,1,2,50,24,1200,0.9608333333333333,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,quarter; category,customer_state,discount,2,1,24,50,1200,0.9608333333333333,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,quarter; category,customer_state,total_amount,2,1,24,50,1200,0.9608333333333333,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,quarter; category,customer_state,unit_price,2,1,24,50,1200,0.9608333333333333,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,category,quarter; customer_state,discount,1,2,6,200,1200,0.9608333333333333,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,category,quarter; customer_state,total_amount,1,2,6,200,1200,0.9608333333333333,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,category,quarter; customer_state,unit_price,1,2,6,200,1200,0.9608333333333333,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,quarter,customer_state; category,discount,1,2,4,300,1200,0.9608333333333333,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,quarter,customer_state; category,total_amount,1,2,4,300,1200,0.9608333333333333,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,quarter,customer_state; category,unit_price,1,2,4,300,1200,0.9608333333333333,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,category; store_country,brand,discount,2,1,270,5,1350,0.9607407407407408,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,category; store_country,brand,total_amount,2,1,270,5,1350,0.9607407407407408,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,category; store_country,brand,unit_price,2,1,270,5,1350,0.9607407407407408,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,brand; store_country,category,discount,2,1,225,6,1350,0.9607407407407408,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,brand; store_country,category,total_amount,2,1,225,6,1350,0.9607407407407408,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,brand; store_country,category,unit_price,2,1,225,6,1350,0.9607407407407408,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,store_country,category; brand,discount,1,2,45,30,1350,0.9607407407407408,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,store_country,category; brand,total_amount,1,2,45,30,1350,0.9607407407407408,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,store_country,category; brand,unit_price,1,2,45,30,1350,0.9607407407407408,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,category; brand,store_country,discount,2,1,30,45,1350,0.9607407407407408,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,category; brand,store_country,total_amount,2,1,30,45,1350,0.9607407407407408,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,category; brand,store_country,unit_price,2,1,30,45,1350,0.9607407407407408,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,category,brand; store_country,discount,1,2,6,225,1350,0.9607407407407408,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,category,brand; store_country,total_amount,1,2,6,225,1350,0.9607407407407408,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,category,brand; store_country,unit_price,1,2,6,225,1350,0.9607407407407408,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,brand,category; store_country,discount,1,2,5,270,1350,0.9607407407407408,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,brand,category; store_country,total_amount,1,2,5,270,1350,0.9607407407407408,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sql_bootcamp,sales_enriched,brand,category; store_country,unit_price,1,2,5,270,1350,0.9607407407407408,5000,20,view,pivot_task/exports/tables_csv/sql_bootcamp__sales_enriched.csv,3,1
sakila,film,last_update,rental_duration,rental_rate,1,1,5,5,25,0.96,1000,13,table,pivot_task/exports/tables_csv/sakila__film.csv,2,1
sakila,film,rental_duration,last_update,rental_rate,1,1,5,5,25,0.96,1000,13,table,pivot_task/exports/tables_csv/sakila__film.csv,2,1
sakila,film,last_update,rental_duration,replacement_cost,1,1,5,5,25,0.96,1000,13,table,pivot_task/exports/tables_csv/sakila__film.csv,2,1
sakila,film,rental_duration,last_update,replacement_cost,1,1,5,5,25,0.96,1000,13,table,pivot_task/exports/tables_csv/sakila__film.csv,2,1
bikestores,sales_enriched,model_year; brand_name; category_name,customer_state; store_name; store_city; store_state,discount,3,4,41,3,123,0.959349593495935,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,7,3
bikestores,sales_enriched,model_year; brand_name; category_name,store_id; customer_state; store_city; store_state,discount,3,4,41,3,123,0.959349593495935,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,7,3
bikestores,sales_enriched,model_year; brand_name; category_name,store_id; customer_state; store_name; store_city,discount,3,4,41,3,123,0.959349593495935,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,7,3
bikestores,sales_enriched,model_year; brand_name; category_name,store_id; customer_state; store_name; store_state,discount,3,4,41,3,123,0.959349593495935,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,7,3
bikestores,sales_enriched,model_year; brand_name; category_name,store_id; store_name; store_city; store_state,discount,3,4,41,3,123,0.959349593495935,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,7,3
bikestores,sales_enriched,model_year; brand_name; category_name,customer_state; store_name; store_city; store_state,list_price,3,4,41,3,123,0.959349593495935,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,7,3
bikestores,sales_enriched,model_year; brand_name; category_name,store_id; customer_state; store_city; store_state,list_price,3,4,41,3,123,0.959349593495935,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,7,3
bikestores,sales_enriched,model_year; brand_name; category_name,store_id; customer_state; store_name; store_city,list_price,3,4,41,3,123,0.959349593495935,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,7,3
bikestores,sales_enriched,model_year; brand_name; category_name,store_id; customer_state; store_name; store_state,list_price,3,4,41,3,123,0.959349593495935,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,7,3
bikestores,sales_enriched,model_year; brand_name; category_name,store_id; store_name; store_city; store_state,list_price,3,4,41,3,123,0.959349593495935,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,7,3
bikestores,sales_enriched,customer_state; store_name; store_city; store_state,model_year; brand_name; category_name,discount,4,3,3,41,123,0.959349593495935,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,7,3
bikestores,sales_enriched,store_id; customer_state; store_city; store_state,model_year; brand_name; category_name,discount,4,3,3,41,123,0.959349593495935,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,7,3
bikestores,sales_enriched,store_id; customer_state; store_name; store_city,model_year; brand_name; category_name,discount,4,3,3,41,123,0.959349593495935,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,7,3
bikestores,sales_enriched,store_id; customer_state; store_name; store_state,model_year; brand_name; category_name,discount,4,3,3,41,123,0.959349593495935,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,7,3
bikestores,sales_enriched,store_id; store_name; store_city; store_state,model_year; brand_name; category_name,discount,4,3,3,41,123,0.959349593495935,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,7,3
bikestores,sales_enriched,customer_state; store_name; store_city; store_state,model_year; brand_name; category_name,list_price,4,3,3,41,123,0.959349593495935,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,7,3
bikestores,sales_enriched,store_id; customer_state; store_city; store_state,model_year; brand_name; category_name,list_price,4,3,3,41,123,0.959349593495935,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,7,3
bikestores,sales_enriched,store_id; customer_state; store_name; store_city,model_year; brand_name; category_name,list_price,4,3,3,41,123,0.959349593495935,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,7,3
bikestores,sales_enriched,store_id; customer_state; store_name; store_state,model_year; brand_name; category_name,list_price,4,3,3,41,123,0.959349593495935,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,7,3
bikestores,sales_enriched,store_id; store_name; store_city; store_state,model_year; brand_name; category_name,list_price,4,3,3,41,123,0.959349593495935,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,7,3
bikestores,sales_enriched,model_year; brand_name; category_name,customer_state; store_city; store_state,discount,3,3,41,3,123,0.959349593495935,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,6,3
bikestores,sales_enriched,model_year; brand_name; category_name,customer_state; store_name; store_city,discount,3,3,41,3,123,0.959349593495935,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,6,3
bikestores,sales_enriched,model_year; brand_name; category_name,customer_state; store_name; store_state,discount,3,3,41,3,123,0.959349593495935,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,6,3
bikestores,sales_enriched,model_year; brand_name; category_name,store_id; customer_state; store_city,discount,3,3,41,3,123,0.959349593495935,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,6,3
bikestores,sales_enriched,model_year; brand_name; category_name,store_id; customer_state; store_name,discount,3,3,41,3,123,0.959349593495935,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,6,3
bikestores,sales_enriched,model_year; brand_name; category_name,store_id; customer_state; store_state,discount,3,3,41,3,123,0.959349593495935,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,6,3
bikestores,sales_enriched,model_year; brand_name; category_name,store_id; store_city; store_state,discount,3,3,41,3,123,0.959349593495935,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,6,3
bikestores,sales_enriched,model_year; brand_name; category_name,store_id; store_name; store_city,discount,3,3,41,3,123,0.959349593495935,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,6,3
bikestores,sales_enriched,model_year; brand_name; category_name,store_id; store_name; store_state,discount,3,3,41,3,123,0.959349593495935,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,6,3
bikestores,sales_enriched,model_year; brand_name; category_name,store_name; store_city; store_state,discount,3,3,41,3,123,0.959349593495935,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,6,3
bikestores,sales_enriched,model_year; brand_name; category_name,customer_state; store_city; store_state,list_price,3,3,41,3,123,0.959349593495935,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,6,3
bikestores,sales_enriched,model_year; brand_name; category_name,customer_state; store_name; store_city,list_price,3,3,41,3,123,0.959349593495935,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,6,3
bikestores,sales_enriched,model_year; brand_name; category_name,customer_state; store_name; store_state,list_price,3,3,41,3,123,0.959349593495935,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,6,3
bikestores,sales_enriched,model_year; brand_name; category_name,store_id; customer_state; store_city,list_price,3,3,41,3,123,0.959349593495935,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,6,3
bikestores,sales_enriched,model_year; brand_name; category_name,store_id; customer_state; store_name,list_price,3,3,41,3,123,0.959349593495935,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,6,3
bikestores,sales_enriched,model_year; brand_name; category_name,store_id; customer_state; store_state,list_price,3,3,41,3,123,0.959349593495935,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,6,3
bikestores,sales_enriched,model_year; brand_name; category_name,store_id; store_city; store_state,list_price,3,3,41,3,123,0.959349593495935,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,6,3
bikestores,sales_enriched,model_year; brand_name; category_name,store_id; store_name; store_city,list_price,3,3,41,3,123,0.959349593495935,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,6,3
bikestores,sales_enriched,model_year; brand_name; category_name,store_id; store_name; store_state,list_price,3,3,41,3,123,0.959349593495935,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,6,3
bikestores,sales_enriched,model_year; brand_name; category_name,store_name; store_city; store_state,list_price,3,3,41,3,123,0.959349593495935,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,6,3
bikestores,sales_enriched,customer_state; store_city; store_state,model_year; brand_name; category_name,discount,3,3,3,41,123,0.959349593495935,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,6,3
bikestores,sales_enriched,customer_state; store_name; store_city,model_year; brand_name; category_name,discount,3,3,3,41,123,0.959349593495935,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,6,3
bikestores,sales_enriched,customer_state; store_name; store_state,model_year; brand_name; category_name,discount,3,3,3,41,123,0.959349593495935,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,6,3
bikestores,sales_enriched,store_id; customer_state; store_city,model_year; brand_name; category_name,discount,3,3,3,41,123,0.959349593495935,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,6,3
bikestores,sales_enriched,store_id; customer_state; store_name,model_year; brand_name; category_name,discount,3,3,3,41,123,0.959349593495935,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,6,3
bikestores,sales_enriched,store_id; customer_state; store_state,model_year; brand_name; category_name,discount,3,3,3,41,123,0.959349593495935,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,6,3
bikestores,sales_enriched,store_id; store_city; store_state,model_year; brand_name; category_name,discount,3,3,3,41,123,0.959349593495935,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,6,3
bikestores,sales_enriched,store_id; store_name; store_city,model_year; brand_name; category_name,discount,3,3,3,41,123,0.959349593495935,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,6,3
bikestores,sales_enriched,store_id; store_name; store_state,model_year; brand_name; category_name,discount,3,3,3,41,123,0.959349593495935,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,6,3
bikestores,sales_enriched,store_name; store_city; store_state,model_year; brand_name; category_name,discount,3,3,3,41,123,0.959349593495935,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,6,3
bikestores,sales_enriched,customer_state; store_city; store_state,model_year; brand_name; category_name,list_price,3,3,3,41,123,0.959349593495935,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,6,3
bikestores,sales_enriched,customer_state; store_name; store_city,model_year; brand_name; category_name,list_price,3,3,3,41,123,0.959349593495935,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,6,3
bikestores,sales_enriched,customer_state; store_name; store_state,model_year; brand_name; category_name,list_price,3,3,3,41,123,0.959349593495935,4722,18,view,pivot_task/exports/tables_csv/bikestores__sales_enriched.csv,6,3
